x,y
60.78,99.69
61.03,12.35
62.01,99.69
62.25,12.35
63.24,99.69
63.48,12.19
64.46,99.69
64.71,12.19
65.69,99.85
65.93,12.35
66.91,99.85
67.16,12.35
68.14,99.85
68.38,12.35
69.36,99.85
69.61,12.35
70.59,99.85
70.83,12.35
71.81,99.85
72.06,12.35
73.04,99.85
73.28,12.35
74.26,99.85
74.51,12.35
75.49,99.85
75.74,12.35
76.72,99.85
76.96,12.35
77.94,99.85
78.19,12.35
79.17,99.85
79.41,12.35
80.39,99.85
80.64,12.35
81.62,99.69
81.86,12.35
82.84,99.85
83.09,12.35
84.07,99.85
84.31,12.35
85.29,99.85
85.54,12.35
86.52,99.85
86.76,12.35
87.75,99.85
87.99,12.35
88.97,99.85
89.22,12.35
90.20,99.85
90.44,12.35
91.42,99.85
91.67,12.35
92.65,99.85
92.89,12.35
93.87,99.85
94.12,12.35
95.10,99.85
95.34,12.35
96.32,99.85
96.57,12.35
97.55,99.85
97.79,12.35
98.77,99.85
99.02,12.35
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,99.85
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,100.00
100.00,99.85
100.00,99.85
100.00,99.85
100.00,99.85
100.00,99.85
100.00,99.85
100.00,99.85
100.00,100.00
100.00,99.85
100.00,100.00
100.00,99.85
100.00,100.00
100.00,100.00
100.00,100.00
100.00,99.85
100.00,99.85
100.00,99.85
100.00,99.85
100.00,99.85
100.00,99.85
100.00,99.85
100.00,99.85
100.00,99.85
100.00,99.85
100.00,99.85
100.00,99.85
100.00,99.85
100.00,12.35
100.00,12.50
100.00,12.50
100.00,12.35
100.00,12.35
100.00,12.35
100.00,12.35
100.00,12.35
100.00,12.35
100.00,12.35
100.00,12.35
100.00,12.35
100.00,12.35
100.00,12.35
100.00,12.35
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.35
100.00,12.35
100.00,12.35
100.00,12.35
100.00,12.35
100.00,12.35
100.00,12.35
100.00,12.35
100.00,12.35
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.35
100.00,12.50
100.00,12.35
100.00,12.35
100.00,12.35
100.00,12.35
100.00,12.35
100.00,12.35
100.00,12.35
100.00,12.35
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.35
100.00,12.35
100.00,12.35
100.00,12.35
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.65
100.00,12.65
100.00,12.65
100.00,12.65
100.00,12.65
100.00,12.50
100.00,12.65
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.50
100.00,12.81
100.00,13.58
100.00,14.35
100.00,15.12
100.00,15.90
100.00,16.67
100.00,17.44
100.00,18.21
100.00,18.98
100.00,19.75
100.00,20.52
100.00,21.30
100.00,22.07
100.00,22.84
100.00,23.61
100.00,24.38
100.00,25.15
100.00,25.93
100.00,26.70
100.00,27.47
100.00,28.24
100.00,29.01
100.00,29.78
100.00,30.56
100.00,31.33
100.00,32.10
100.00,32.87
100.00,33.64
100.00,34.41
100.00,35.19
100.00,35.96
100.00,36.73
100.00,37.50
100.00,38.27
100.00,39.04
100.00,39.81
100.00,40.59
100.00,41.36
100.00,42.13
100.00,42.90
100.00,43.67
100.00,44.44
100.00,45.22
100.00,45.99
100.00,46.76
100.00,47.53
100.00,48.30
100.00,49.07
100.00,49.85
100.00,50.62
100.00,51.39
100.00,52.16
100.00,52.93
100.00,53.70
100.00,54.48
100.00,55.25
100.00,56.02
100.00,56.79
100.00,57.56
100.00,58.33
100.00,59.10
100.00,59.88
100.00,60.65
100.00,61.42
100.00,62.19
100.00,62.96
100.00,63.73
100.00,64.51
100.00,65.28
100.00,66.05
100.00,66.82
100.00,67.59
100.00,68.36
100.00,69.14
100.00,69.91
100.00,70.68
100.00,71.45
100.00,72.22
100.00,72.99
100.00,73.77
100.00,74.54
100.00,75.31
100.00,76.08
100.00,76.85
100.00,77.62
100.00,78.40
100.00,79.17
100.00,79.94
100.00,80.71
100.00,81.48
100.00,82.25
100.00,83.02
100.00,83.80
100.00,84.57
100.00,85.34
100.00,86.11
100.00,86.88
100.00,87.65
100.00,88.43
100.00,89.20
100.00,89.97
100.00,90.74
100.00,91.51
100.00,92.28
100.00,93.06
100.00,93.83
100.00,94.60
100.00,95.37
100.00,96.14
100.00,96.91
100.00,97.69
100.00,98.46
100.00,99.23
100.00,100.00
100.00,100.00
