x_relative,y_relative
0.000000,0.517045
0.001754,0.518939
0.003509,0.176136
0.005263,0.147254
0.007018,0.118371
0.008772,0.118371
0.010526,0.118371
0.012281,0.118371
0.014035,0.118371
0.015789,0.118371
0.017544,0.118371
0.019298,0.118371
0.021053,0.119318
0.022807,0.119318
0.024561,0.120265
0.026316,0.120265
0.028070,0.120265
0.029825,0.120265
0.031579,0.120265
0.033333,0.120265
0.035088,0.120265
0.036842,0.120265
0.038596,0.120265
0.040351,0.120265
0.042105,0.120265
0.043860,0.120265
0.045614,0.120265
0.047368,0.120265
0.049123,0.120265
0.050877,0.120265
0.052632,0.120265
0.054386,0.122159
0.056140,0.122159
0.057895,0.122159
0.059649,0.122159
0.061404,0.122159
0.063158,0.122159
0.064912,0.122159
0.066667,0.123106
0.068421,0.124053
0.070175,0.124053
0.071930,0.124053
0.073684,0.124053
0.075439,0.125947
0.077193,0.125947
0.078947,0.125947
0.080702,0.127841
0.082456,0.127841
0.084211,0.127841
0.085965,0.129735
0.087719,0.130682
0.089474,0.132576
0.091228,0.133523
0.092982,0.138258
0.094737,0.141098
0.096491,0.146780
0.098246,0.148674
0.100000,0.153409
0.101754,0.154356
0.103509,0.155303
0.105263,0.155303
0.107018,0.156250
0.108772,0.158144
0.110526,0.162879
0.112281,0.166667
0.114035,0.169508
0.115789,0.173295
0.117544,0.178030
0.119298,0.181818
0.121053,0.185606
0.122807,0.189394
0.124561,0.196023
0.126316,0.203598
0.128070,0.240530
0.129825,0.274621
0.131579,0.287879
0.133333,0.323864
0.135088,0.373106
0.136842,0.399621
0.138596,0.401515
0.140351,0.448864
0.142105,0.475379
0.143860,0.503788
0.145614,0.537879
0.147368,0.577652
0.149123,0.579545
0.150877,0.579545
0.152632,0.581439
0.154386,0.579545
0.156140,0.573864
0.157895,0.553030
0.159649,0.524621
0.161404,0.492424
0.163158,0.443182
0.164912,0.390152
0.166667,0.363636
0.168421,0.331439
0.170175,0.310606
0.171930,0.253788
0.173684,0.236742
0.175439,0.208333
0.177193,0.166667
0.178947,0.161932
0.180702,0.154356
0.182456,0.149621
0.184211,0.147727
0.185965,0.144886
0.187719,0.142045
0.189474,0.140152
0.191228,0.138258
0.192982,0.137311
0.194737,0.135417
0.196491,0.133523
0.198246,0.133523
0.200000,0.131629
0.201754,0.131629
0.203509,0.131629
0.205263,0.131629
0.207018,0.131629
0.208772,0.131629
0.210526,0.131629
0.212281,0.130682
0.214035,0.130682
0.215789,0.130682
0.217544,0.129735
0.219298,0.129735
0.221053,0.130682
0.222807,0.131629
0.224561,0.131629
0.226316,0.131629
0.228070,0.131629
0.229825,0.131629
0.231579,0.131629
0.233333,0.131629
0.235088,0.131629
0.236842,0.131629
0.238596,0.131629
0.240351,0.131629
0.242105,0.131629
0.243860,0.131629
0.245614,0.131629
0.247368,0.131629
0.249123,0.129735
0.250877,0.129735
0.252632,0.129735
0.254386,0.129735
0.256140,0.129735
0.257895,0.129735
0.259649,0.129735
0.261404,0.129735
0.263158,0.129735
0.264912,0.129735
0.266667,0.129735
0.268421,0.130682
0.270175,0.130682
0.271930,0.129735
0.273684,0.130682
0.275439,0.130682
0.277193,0.130682
0.278947,0.131629
0.280702,0.131629
0.282456,0.131629
0.284211,0.130682
0.285965,0.131629
0.287719,0.131629
0.289474,0.131629
0.291228,0.131629
0.292982,0.131629
0.294737,0.131629
0.296491,0.131629
0.298246,0.131629
0.300000,0.131629
0.301754,0.131629
0.303509,0.131629
0.305263,0.131629
0.307018,0.131629
0.308772,0.131629
0.310526,0.131629
0.312281,0.131629
0.314035,0.131629
0.315789,0.131629
0.317544,0.131629
0.319298,0.131629
0.321053,0.131629
0.322807,0.131629
0.324561,0.131629
0.326316,0.131629
0.328070,0.131629
0.329825,0.131629
0.331579,0.131629
0.333333,0.132576
0.335088,0.132576
0.336842,0.132576
0.338596,0.132576
0.340351,0.132576
0.342105,0.133523
0.343860,0.133523
0.345614,0.133523
0.347368,0.133523
0.349123,0.133523
0.350877,0.133523
0.352632,0.133523
0.354386,0.133523
0.356140,0.133523
0.357895,0.133523
0.359649,0.133523
0.361404,0.133523
0.363158,0.133523
0.364912,0.133523
0.366667,0.133523
0.368421,0.133523
0.370175,0.135417
0.371930,0.135417
0.373684,0.135417
0.375439,0.135417
0.377193,0.135417
0.378947,0.135417
0.380702,0.135417
0.382456,0.135417
0.384211,0.136364
0.385965,0.136364
0.387719,0.137311
0.389474,0.137311
0.391228,0.137311
0.392982,0.137311
0.394737,0.137311
0.396491,0.137311
0.398246,0.137311
0.400000,0.138258
0.401754,0.138258
0.403509,0.138258
0.405263,0.138258
0.407018,0.138258
0.408772,0.138258
0.410526,0.138258
0.412281,0.137311
0.414035,0.137311
0.415789,0.137311
0.417544,0.137311
0.419298,0.137311
0.421053,0.138258
0.422807,0.138258
0.424561,0.138258
0.426316,0.138258
0.428070,0.138258
