x_relative,y_relative
0.000000,0.192157
0.001235,0.192157
0.002469,0.692157
0.003704,0.447059
0.004938,0.380392
0.006173,0.121569
0.007407,0.056863
0.008642,0.027451
0.009877,0.027451
0.011111,0.029412
0.012346,0.029412
0.013580,0.027451
0.014815,0.056863
0.016049,0.056863
0.017284,0.056863
0.018519,0.055882
0.019753,0.055882
0.020988,0.055882
0.022222,0.055882
0.023457,0.055882
0.024691,0.055882
0.025926,0.055882
0.027160,0.056863
0.028395,0.027451
0.029630,0.029412
0.030864,0.029412
0.032099,0.029412
0.033333,0.027451
0.034568,0.027451
0.035802,0.055882
0.037037,0.055882
0.038272,0.055882
0.039506,0.055882
0.040741,0.055882
0.041975,0.055882
0.043210,0.055882
0.044444,0.055882
0.045679,0.055882
0.046914,0.055882
0.048148,0.055882
0.049383,0.055882
0.050617,0.056863
0.051852,0.056863
0.053086,0.056863
0.054321,0.056863
0.055556,0.057843
0.056790,0.057843
0.058025,0.057843
0.059259,0.057843
0.060494,0.057843
0.061728,0.057843
0.062963,0.057843
0.064198,0.057843
0.065432,0.057843
0.066667,0.057843
0.067901,0.057843
0.069136,0.057843
0.070370,0.056863
0.071605,0.056863
0.072840,0.056863
0.074074,0.055882
0.075309,0.055882
0.076543,0.055882
0.077778,0.055882
0.079012,0.055882
0.080247,0.055882
0.081481,0.055882
0.082716,0.055882
0.083951,0.055882
0.085185,0.055882
0.086420,0.055882
0.087654,0.055882
0.088889,0.055882
0.090123,0.055882
0.091358,0.055882
0.092593,0.055882
0.093827,0.055882
0.095062,0.055882
0.096296,0.055882
0.097531,0.055882
0.098765,0.055882
0.100000,0.055882
0.101235,0.055882
0.102469,0.056863
0.103704,0.056863
0.104938,0.056863
0.106173,0.056863
0.107407,0.056863
0.108642,0.056863
0.109877,0.056863
0.111111,0.056863
0.112346,0.056863
0.113580,0.056863
0.114815,0.056863
0.116049,0.057843
0.117284,0.057843
0.118519,0.057843
0.119753,0.057843
0.120988,0.057843
0.122222,0.057843
0.123457,0.057843
0.124691,0.057843
0.125926,0.057843
0.127160,0.057843
0.128395,0.057843
0.129630,0.057843
0.130864,0.058824
0.132099,0.031373
0.133333,0.031373
0.134568,0.058824
0.135802,0.058824
0.137037,0.058824
0.138272,0.023529
0.139506,0.027451
0.140741,0.029412
0.141975,0.029412
0.143210,0.057843
0.144444,0.058824
0.145679,0.059804
0.146914,0.059804
0.148148,0.058824
0.149383,0.027451
0.150617,0.029412
0.151852,0.031373
0.153086,0.031373
0.154321,0.031373
0.155556,0.029412
0.156790,0.027451
0.158025,0.056863
0.159259,0.056863
0.160494,0.056863
0.161728,0.057843
0.162963,0.057843
0.164198,0.057843
0.165432,0.057843
0.166667,0.057843
0.167901,0.057843
0.169136,0.027451
0.170370,0.029412
0.171605,0.031373
0.172840,0.031373
0.174074,0.031373
0.175309,0.031373
0.176543,0.029412
0.177778,0.057843
0.179012,0.058824
0.180247,0.058824
0.181481,0.058824
0.182716,0.058824
0.183951,0.058824
0.185185,0.057843
0.186420,0.057843
0.187654,0.057843
0.188889,0.057843
0.190123,0.057843
0.191358,0.057843
0.192593,0.057843
0.193827,0.057843
0.195062,0.057843
0.196296,0.058824
0.197531,0.058824
0.198765,0.058824
0.200000,0.057843
0.201235,0.057843
0.202469,0.057843
0.203704,0.057843
0.204938,0.057843
0.206173,0.057843
0.207407,0.057843
0.208642,0.057843
0.209877,0.057843
0.211111,0.057843
0.212346,0.057843
0.213580,0.057843
0.214815,0.057843
0.216049,0.057843
0.217284,0.057843
0.218519,0.056863
0.219753,0.055882
0.220988,0.055882
0.222222,0.055882
0.223457,0.055882
0.224691,0.056863
0.225926,0.056863
0.227160,0.056863
0.228395,0.056863
0.229630,0.056863
0.230864,0.056863
0.232099,0.057843
0.233333,0.057843
0.234568,0.057843
0.235802,0.057843
0.237037,0.057843
0.238272,0.057843
0.239506,0.057843
