x_relative,y_relative
0.000000,0.457627
0.001255,0.457627
0.002509,0.457627
0.003764,0.457627
0.005019,0.457627
0.006274,0.457627
0.007528,0.457627
0.008783,0.457627
0.010038,0.457627
0.011292,0.458686
0.012547,0.458686
0.013802,0.458686
0.015056,0.458686
0.016311,0.457627
0.017566,0.457627
0.018821,0.457627
0.020075,0.457627
0.021330,0.457627
0.022585,0.457627
0.023839,0.457627
0.025094,0.457627
0.026349,0.457627
0.027604,0.458686
0.028858,0.458686
0.030113,0.458686
0.031368,0.458686
0.032622,0.458686
0.033877,0.459746
0.035132,0.459746
0.036386,0.459746
0.037641,0.459746
0.038896,0.459746
0.040151,0.459746
0.041405,0.459746
0.042660,0.459746
0.043915,0.459746
0.045169,0.459746
0.046424,0.459746
0.047679,0.459746
0.048934,0.459746
0.050188,0.459746
0.051443,0.459746
0.052698,0.459746
0.053952,0.459746
0.055207,0.460805
0.056462,0.459746
0.057716,0.459746
0.058971,0.459746
0.060226,0.459746
0.061481,0.459746
0.062735,0.459746
0.063990,0.459746
0.065245,0.459746
0.066499,0.459746
0.067754,0.458686
0.069009,0.457627
0.070263,0.456568
0.071518,0.455508
0.072773,0.455508
0.074028,0.455508
0.075282,0.455508
0.076537,0.455508
0.077792,0.454449
0.079046,0.454449
0.080301,0.454449
0.081556,0.454449
0.082811,0.453390
0.084065,0.453390
0.085320,0.453390
0.086575,0.453390
0.087829,0.453390
0.089084,0.452331
0.090339,0.452331
0.091593,0.452331
0.092848,0.452331
0.094103,0.451271
0.095358,0.452331
0.096612,0.452331
0.097867,0.451271
0.099122,0.451271
0.100376,0.451271
0.101631,0.451271
0.102886,0.451271
0.104141,0.450212
0.105395,0.450212
0.106650,0.450212
0.107905,0.451271
0.109159,0.451271
0.110414,0.451271
0.111669,0.451271
0.112923,0.450212
0.114178,0.450212
0.115433,0.449153
0.116688,0.449153
0.117942,0.449153
0.119197,0.449153
0.120452,0.449153
0.121706,0.449153
0.122961,0.449153
0.124216,0.449153
0.125471,0.449153
0.126725,0.448093
0.127980,0.448093
0.129235,0.447034
0.130489,0.447034
0.131744,0.447034
0.132999,0.447034
0.134253,0.445975
0.135508,0.445975
0.136763,0.444915
0.138018,0.444915
0.139272,0.444915
0.140527,0.444915
0.141782,0.443856
0.143036,0.443856
0.144291,0.442797
0.145546,0.442797
0.146801,0.442797
0.148055,0.442797
0.149310,0.441737
0.150565,0.441737
0.151819,0.441737
0.153074,0.441737
0.154329,0.440678
0.155583,0.439619
0.156838,0.439619
0.158093,0.437500
0.159348,0.437500
0.160602,0.435381
0.161857,0.433263
0.163112,0.432203
0.164366,0.431144
0.165621,0.424637
0.166876,0.425847
0.168130,0.426907
0.169385,0.424788
0.170640,0.423729
0.171895,0.421610
0.173149,0.421610
0.174404,0.420551
0.175659,0.418432
0.176913,0.418432
0.178168,0.418432
0.179423,0.417373
0.180678,0.415254
0.181932,0.414195
0.183187,0.413136
0.184442,0.415254
0.185696,0.416314
0.186951,0.415254
0.188206,0.413983
0.189460,0.411017
0.190715,0.413136
0.191970,0.413136
0.193225,0.413136
0.194479,0.413136
0.195734,0.412076
0.196989,0.408898
0.198243,0.406780
0.199498,0.406780
0.200753,0.405720
0.202008,0.405720
0.203262,0.404661
0.204517,0.403602
0.205772,0.403602
0.207026,0.401483
0.208281,0.401483
0.209536,0.399364
0.210790,0.399364
0.212045,0.397246
0.213300,0.396186
0.214555,0.395127
0.215809,0.393008
0.217064,0.391949
0.218319,0.389831
0.219573,0.388771
0.220828,0.386653
0.222083,0.385593
0.223338,0.384534
0.224592,0.383475
0.225847,0.382415
0.227102,0.381356
0.228356,0.380297
0.229611,0.378178
0.230866,0.378178
0.232120,0.376059
0.233375,0.375000
0.234630,0.373941
0.235885,0.399364
0.237139,0.399364
0.238394,0.398305
0.239649,0.399364
