x,y
21.48,0.00
21.60,0.79
21.84,0.00
21.96,0.79
22.20,0.00
22.32,0.79
22.55,0.00
22.67,0.79
22.91,0.00
23.03,0.79
23.27,0.00
23.39,0.79
23.63,0.00
23.75,0.79
23.99,0.00
24.11,0.79
24.34,0.00
24.46,0.79
24.70,0.00
24.82,0.79
25.06,0.00
25.18,0.79
25.42,0.00
25.54,0.79
25.78,0.00
25.89,0.79
26.13,0.00
26.25,0.79
26.49,0.26
26.61,0.79
26.85,0.00
26.97,0.79
27.21,0.26
27.33,0.79
27.57,0.26
27.68,0.79
27.92,0.26
28.04,0.79
28.28,0.00
28.40,0.79
28.64,0.00
28.76,0.52
29.00,0.00
29.12,0.52
29.36,0.00
29.47,0.52
29.71,0.00
29.83,0.52
30.07,0.00
30.19,0.52
30.43,0.00
30.55,0.79
30.79,0.00
30.91,0.79
31.15,0.00
31.26,0.79
31.50,0.00
31.62,0.52
31.86,0.00
31.98,0.79
32.22,0.00
32.34,0.79
32.58,0.00
32.70,0.79
32.94,0.00
33.05,0.79
33.29,0.00
33.41,0.79
33.65,0.00
33.77,0.79
34.01,0.00
34.13,0.79
34.37,0.00
34.49,0.79
34.73,0.00
34.84,0.79
35.08,0.00
35.20,0.79
35.44,0.00
35.56,0.79
35.80,0.00
35.92,0.79
36.16,0.00
36.28,0.79
36.52,0.00
36.63,0.79
36.87,0.00
36.99,0.79
37.23,0.00
37.35,0.79
37.59,0.00
37.71,0.79
37.95,0.00
38.07,0.79
38.31,0.00
38.42,0.79
38.66,0.00
38.78,0.79
39.02,0.00
39.14,0.79
39.38,0.26
39.50,0.79
39.74,0.26
39.86,0.79
40.10,0.26
40.21,0.79
40.45,0.26
40.57,1.05
40.81,0.00
40.93,0.79
41.17,0.00
41.29,0.79
41.53,0.00
41.65,0.79
41.89,0.00
42.00,0.79
42.24,0.00
42.36,0.79
42.60,0.00
42.72,0.79
42.96,0.00
43.08,0.79
43.32,0.00
43.44,0.79
43.68,0.00
43.79,0.79
44.03,0.00
44.15,0.79
44.39,0.00
44.51,0.79
44.75,0.00
44.87,0.79
45.11,0.00
45.23,0.79
45.47,0.00
45.58,0.79
45.82,0.00
45.94,0.79
46.18,0.00
46.30,0.79
46.54,0.26
46.66,0.79
46.90,0.26
47.02,0.79
47.26,0.00
47.37,0.79
47.61,0.00
47.73,0.79
47.97,0.26
48.09,0.79
48.33,0.26
48.45,0.79
48.69,0.26
48.81,0.79
49.05,0.26
49.16,0.79
49.40,0.26
49.52,1.05
49.76,0.26
49.88,1.05
50.12,0.26
50.24,1.05
50.48,0.26
50.60,1.05
50.84,0.26
50.95,1.05
51.19,0.26
51.31,1.05
51.55,0.26
51.67,1.05
51.91,0.26
52.03,1.05
52.27,0.26
52.39,1.05
52.63,0.26
52.74,1.05
52.98,0.26
53.10,1.05
53.34,0.26
53.46,0.79
53.70,0.00
53.82,0.79
54.06,0.00
54.18,0.79
54.42,0.00
54.53,0.79
54.77,0.00
54.89,0.79
55.13,0.00
55.25,0.79
55.49,0.00
55.61,0.79
55.85,0.26
55.97,0.79
56.21,0.26
56.32,0.79
56.56,0.26
56.68,0.79
56.92,0.26
57.04,0.79
57.28,0.26
57.40,0.79
57.64,0.26
57.76,0.79
58.00,0.26
58.11,1.05
58.35,0.26
58.47,0.79
58.71,0.26
58.83,0.79
59.07,0.26
59.19,0.79
59.43,0.26
59.55,1.05
59.79,0.26
59.90,0.79
60.14,0.26
60.26,0.79
60.50,0.26
60.62,1.05
60.86,0.26
60.98,1.05
61.22,0.26
61.34,1.05
61.58,0.26
61.69,1.05
61.93,0.26
62.05,1.05
62.29,0.26
62.41,1.05
62.65,0.26
62.77,1.05
63.01,0.26
63.13,1.05
63.37,0.26
63.48,1.05
63.72,0.26
63.84,1.05
64.08,0.26
64.20,1.05
64.44,0.26
64.56,1.05
64.80,0.26
64.92,1.05
65.16,0.26
65.27,1.05
65.51,0.26
65.63,1.05
65.87,0.26
65.99,1.05
66.23,0.26
66.35,0.79
66.59,0.26
66.71,0.79
66.95,0.26
67.06,0.79
67.30,0.26
67.42,0.79
67.66,0.26
67.78,0.79
68.02,0.26
68.14,0.79
68.38,0.26
68.50,0.79
68.74,0.26
68.85,0.79
69.09,0.26
69.21,1.05
69.45,0.26
69.57,1.05
69.81,0.26
69.93,0.79
70.17,0.26
70.29,0.79
70.53,0.26
70.64,0.79
70.88,0.26
71.00,0.79
71.24,0.26
71.36,0.79
71.60,0.26
71.72,0.79
71.96,0.26
72.08,0.79
72.32,0.26
72.43,1.05
72.67,0.26
72.79,1.05
73.03,0.26
73.15,1.05
73.39,0.26
73.51,1.05
73.75,0.52
73.87,1.05
74.11,0.26
74.22,1.05
74.46,0.52
74.58,1.05
74.82,0.52
74.94,1.05
75.18,0.52
75.30,1.05
75.54,0.52
75.66,1.05
75.89,0.52
76.01,1.05
76.25,0.52
76.37,1.05
76.61,0.52
76.73,1.05
76.97,0.52
77.09,1.05
77.33,0.52
77.45,1.05
77.68,0.52
77.80,1.05
78.04,0.52
78.16,1.31
78.28,1.31
78.40,0.52
78.64,1.05
78.76,0.52
79.00,1.05
79.12,0.26
79.36,1.05
79.47,0.26
79.71,1.05
79.83,0.26
80.07,1.05
80.19,0.26
80.43,1.05
80.55,0.26
80.79,1.05
80.91,0.26
81.15,1.05
81.26,0.26
81.50,1.05
81.62,0.26
81.86,1.05
81.98,0.26
82.22,1.05
82.34,0.26
82.58,1.05
82.70,0.26
82.94,1.05
83.05,0.26
83.29,1.05
83.41,0.26
83.65,1.05
83.77,0.52
84.01,1.05
84.13,0.52
84.37,1.05
84.49,0.52
84.73,1.05
84.84,0.52
85.08,1.05
85.20,0.52
85.44,1.05
85.56,0.52
85.80,1.05
85.92,0.52
86.16,1.05
86.28,0.52
86.52,1.05
86.63,0.52
86.87,1.05
86.99,0.52
87.23,1.05
87.35,0.52
87.59,1.05
87.71,0.52
87.95,1.05
88.07,0.52
88.31,1.31
88.42,0.52
88.66,1.31
88.78,0.52
89.02,1.05
89.14,0.52
89.38,1.31
89.50,0.52
89.74,1.31
89.86,0.52
90.10,1.31
90.21,0.52
90.45,1.31
90.57,0.52
90.81,1.05
90.93,0.52
91.17,1.31
91.29,0.52
91.53,1.05
91.65,0.26
91.89,1.05
92.00,0.26
92.24,1.05
92.36,0.26
92.60,1.05
92.72,0.26
92.96,1.05
93.08,0.26
93.32,1.05
93.44,0.52
93.68,1.05
93.79,0.52
94.03,1.05
94.15,0.52
94.39,1.05
94.51,0.52
94.75,1.05
94.87,0.52
95.11,1.05
95.23,0.52
95.47,1.05
95.58,0.52
95.82,1.05
95.94,0.52
96.18,1.05
96.30,0.52
96.54,1.05
96.66,0.52
96.90,1.05
97.02,0.52
97.26,1.05
97.37,0.52
97.61,1.05
97.73,0.52
97.97,1.31
98.09,0.52
98.33,1.05
98.45,0.52
98.69,1.31
98.81,0.52
99.05,1.31
99.16,0.52
99.40,1.31
99.52,0.52
99.76,1.31
99.88,0.52
100.00,0.52
100.00,0.52
100.00,0.52
100.00,0.52
100.00,0.52
100.00,0.52
100.00,0.52
100.00,0.52
100.00,0.52
100.00,0.79
100.00,0.52
100.00,0.52
100.00,0.26
100.00,0.26
100.00,0.52
100.00,0.26
100.00,0.26
100.00,0.26
100.00,0.26
100.00,0.79
100.00,1.05
100.00,1.05
100.00,1.05
100.00,1.05
100.00,1.05
100.00,1.05
100.00,1.05
100.00,1.31
100.00,1.31
100.00,1.31
100.00,1.31
100.00,1.31
100.00,1.31
100.00,1.31
100.00,1.31
100.00,1.31
100.00,1.31
100.00,1.31
100.00,1.31
