x_relative,y_relative
0.003911,0.795341
0.005215,0.886023
0.006519,0.886023
0.007823,0.886023
0.009126,0.886023
0.010430,0.920965
0.011734,0.920965
0.013038,0.886023
0.014342,0.861065
0.015645,0.836106
0.016949,0.836938
0.018253,0.836938
0.019557,0.840714
0.020860,0.844490
0.022164,0.848266
0.023468,0.852041
0.024772,0.853577
0.026076,0.853577
0.027379,0.853577
0.028683,0.853577
0.029987,0.853577
0.031291,0.853577
0.032595,0.853577
0.033898,0.853577
0.035202,0.886023
0.036506,0.912646
0.037810,0.912646
0.039113,0.912646
0.040417,0.912646
0.041721,0.912646
0.043025,0.912646
0.044329,0.884359
0.045632,0.912646
0.046936,0.912646
0.048240,0.912646
0.049544,0.911814
0.050847,0.912646
0.052151,0.911814
0.053455,0.911814
0.054759,0.910150
0.056063,0.910150
0.057366,0.910150
0.058670,0.910150
0.059974,0.910150
0.061278,0.910150
0.062581,0.882696
0.063885,0.906822
0.065189,0.906822
0.066493,0.905990
0.067797,0.905990
0.069100,0.905990
0.070404,0.905990
0.071708,0.906822
0.073012,0.906822
0.074316,0.882696
0.075619,0.904326
0.076923,0.904326
0.078227,0.903494
0.079531,0.903494
0.080834,0.903494
0.082138,0.903494
0.083442,0.878536
0.084746,0.877704
0.086050,0.902662
0.087353,0.902662
0.088657,0.901830
0.089961,0.901830
0.091265,0.902662
0.092568,0.902662
0.093872,0.877704
0.095176,0.902662
0.096480,0.902662
0.097784,0.901830
0.099087,0.902662
0.100391,0.902662
0.101695,0.876040
0.102999,0.875208
0.104302,0.902662
0.105606,0.902662
0.106910,0.902662
0.108214,0.902662
0.109518,0.902662
0.110821,0.874376
0.112125,0.900166
0.113429,0.900166
0.114733,0.899334
0.116037,0.899334
0.117340,0.899334
0.118644,0.896839
0.119948,0.896839
0.121252,0.896007
0.122555,0.896007
0.123859,0.896007
0.125163,0.896007
0.126467,0.900166
0.127771,0.900166
0.129074,0.900998
0.130378,0.901830
0.131682,0.901830
0.132986,0.901830
0.134289,0.873544
0.135593,0.905990
0.136897,0.905990
0.138201,0.906822
0.139505,0.906822
0.140808,0.906822
0.142112,0.910150
0.143416,0.910150
0.144720,0.909318
0.146023,0.910150
0.147327,0.874376
0.148631,0.874376
0.149935,0.874376
0.151239,0.874376
0.152542,0.874376
0.153846,0.874376
