x_relative,y_relative
0.000000,0.267167
0.001255,0.268240
0.002509,0.269313
0.003764,0.269313
0.005019,0.269313
0.006274,0.271459
0.007528,0.273605
0.008783,0.273605
0.010038,0.274678
0.011292,0.274678
0.012547,0.275751
0.013802,0.275751
0.015056,0.275751
0.016311,0.277182
0.017566,0.278612
0.018821,0.280043
0.020075,0.280043
0.021330,0.280043
0.022585,0.282189
0.023839,0.321888
0.025094,0.324034
0.026349,0.326180
0.027604,0.324034
0.028858,0.321888
0.030113,0.317597
0.031368,0.303648
0.032622,0.304721
0.033877,0.304721
0.035132,0.304721
0.036386,0.301770
0.037641,0.298820
0.038896,0.295869
0.040151,0.292918
0.041405,0.292918
0.042660,0.292918
0.043915,0.295064
0.045169,0.295064
0.046424,0.295064
0.047679,0.296137
0.048934,0.296137
0.050188,0.297747
0.051443,0.299356
0.052698,0.299356
0.053952,0.298283
0.055207,0.299356
0.056462,0.299356
0.057716,0.299356
0.058971,0.300429
0.060226,0.300429
0.061481,0.301502
0.062735,0.302575
0.063990,0.303648
0.065245,0.303648
0.066499,0.303648
0.067754,0.303648
0.069009,0.303648
0.070263,0.304363
0.071518,0.305079
0.072773,0.305794
0.074028,0.305794
0.075282,0.306867
0.076537,0.306867
0.077792,0.306867
0.079046,0.308476
0.080301,0.310086
0.081556,0.310086
0.082811,0.310086
0.084065,0.310086
0.085320,0.311159
0.086575,0.311159
0.087829,0.312232
0.089084,0.312232
0.090339,0.313305
0.091593,0.314378
0.092848,0.314378
0.094103,0.314914
0.095358,0.315451
0.096612,0.315451
0.097867,0.315451
0.099122,0.316524
0.100376,0.316524
0.101631,0.318670
0.102886,0.318670
0.104141,0.318670
0.105395,0.319742
0.106650,0.320815
0.107905,0.319742
0.109159,0.321888
0.110414,0.322961
0.111669,0.322961
0.112923,0.325107
0.114178,0.325107
0.115433,0.327253
0.116688,0.328326
0.117942,0.329399
0.119197,0.329399
0.120452,0.329399
0.121706,0.332082
0.122961,0.334764
0.124216,0.334764
0.125471,0.335837
0.126725,0.336910
0.127980,0.339056
0.129235,0.339056
0.130489,0.339056
0.131744,0.341738
0.132999,0.344421
0.134253,0.344421
0.135508,0.344421
0.136763,0.345494
0.138018,0.346567
0.139272,0.346567
0.140527,0.348712
0.141782,0.350858
0.143036,0.350858
0.144291,0.351931
0.145546,0.353004
0.146801,0.353004
0.148055,0.353004
0.149310,0.355150
0.150565,0.357296
0.151819,0.357296
0.153074,0.358369
0.154329,0.359442
0.155583,0.360515
0.156838,0.362661
0.158093,0.363734
0.159348,0.363734
0.160602,0.364807
0.161857,0.365880
0.163112,0.365880
0.164366,0.368026
0.165621,0.370172
0.166876,0.370172
0.168130,0.371245
0.169385,0.372318
0.170640,0.372318
0.171895,0.372318
0.173149,0.374464
0.174404,0.376609
0.175659,0.376609
0.176913,0.377682
0.178168,0.378755
0.179423,0.378755
0.180678,0.378755
0.181932,0.381438
0.183187,0.384120
0.184442,0.384120
0.185696,0.385193
0.186951,0.386266
0.188206,0.387339
0.189460,0.387339
0.190715,0.389485
0.191970,0.391631
0.193225,0.391631
0.194479,0.391631
0.195734,0.392704
0.196989,0.393777
0.198243,0.393777
0.199498,0.395207
0.200753,0.396638
0.202008,0.398069
0.203262,0.398069
0.204517,0.399142
0.205772,0.400215
0.207026,0.400215
0.208281,0.400215
0.209536,0.402361
0.210790,0.404506
0.212045,0.406652
0.213300,0.406652
0.214555,0.407725
0.215809,0.409871
0.217064,0.409871
0.218319,0.410944
0.219573,0.410944
0.220828,0.414163
0.222083,0.417382
0.223338,0.417382
0.224592,0.417382
0.225847,0.418455
0.227102,0.419528
0.228356,0.419528
0.229611,0.419528
0.230866,0.421674
0.232120,0.423820
0.233375,0.423820
0.234630,0.424893
0.235885,0.425966
0.237139,0.425966
0.238394,0.425966
0.239649,0.425966
0.240903,0.427754
0.242158,0.429542
0.243413,0.431330
0.244668,0.431330
0.245922,0.431330
0.247177,0.432403
0.248432,0.432403
0.249686,0.433476
0.250941,0.434549
0.252196,0.434549
0.253450,0.437768
0.254705,0.437768
0.255960,0.437768
0.257215,0.437768
0.258469,0.437768
0.259724,0.438841
0.260979,0.438841
0.262233,0.440451
0.263488,0.442060
0.264743,0.442060
0.265997,0.442060
0.267252,0.443133
0.268507,0.443133
0.269762,0.444206
0.271016,0.444206
0.272271,0.445279
0.273526,0.445279
0.274780,0.446352
0.276035,0.446352
0.277290,0.447425
0.278545,0.447425
0.279799,0.448498
0.281054,0.448498
0.282309,0.448498
0.283563,0.449571
0.284818,0.449571
0.286073,0.449571
0.287327,0.450376
0.288582,0.451180
0.289837,0.451985
0.291092,0.452790
0.292346,0.452790
0.293601,0.452790
0.294856,0.453863
0.296110,0.453863
0.297365,0.455293
0.298620,0.456724
0.299875,0.458155
0.301129,0.458155
0.302384,0.459227
0.303639,0.459227
0.304893,0.460300
0.306148,0.460300
0.307403,0.461373
0.308657,0.462446
0.309912,0.462446
0.311167,0.461373
0.312422,0.462446
0.313676,0.462446
0.314931,0.463519
0.316186,0.463519
0.317440,0.464592
0.318695,0.464592
0.319950,0.464592
0.321205,0.464592
0.322459,0.465665
0.323714,0.465665
0.324969,0.464592
0.326223,0.464592
0.327478,0.463519
0.328733,0.463519
0.329987,0.462446
0.331242,0.462446
0.332497,0.460300
0.333752,0.458155
0.335006,0.457082
0.336261,0.456009
0.337516,0.456009
0.338770,0.445279
0.340025,0.445279
0.341280,0.444206
0.342535,0.443133
0.343789,0.436695
0.345044,0.433476
0.346299,0.432403
0.347553,0.427039
0.348808,0.422747
0.350063,0.421674
0.351317,0.425966
0.352572,0.435837
0.353827,0.445708
0.355082,0.455579
0.356336,0.465451
0.357591,0.475322
0.358846,0.490343
0.360100,0.492489
0.361355,0.498927
0.362610,0.500000
0.363864,0.506438
0.365119,0.510730
0.366374,0.517167
0.367629,0.519313
0.368883,0.528970
0.370138,0.532725
0.371393,0.537554
0.372647,0.537554
0.373902,0.543991
0.375157,0.551453
0.376412,0.558915
0.377666,0.561159
0.378921,0.563305
0.380176,0.574034
0.381430,0.581545
0.382685,0.581545
0.383940,0.589056
0.385194,0.594421
0.386449,0.595494
0.387704,0.596567
0.388959,0.597639
0.390213,0.597639
0.391468,0.596567
0.392723,0.596567
0.393977,0.589056
0.395232,0.585837
0.396487,0.576180
0.397742,0.574034
0.398996,0.568670
0.400251,0.561159
0.401506,0.554721
0.402760,0.553648
0.404015,0.550429
0.405270,0.545494
0.406524,0.542918
0.407779,0.540773
0.409034,0.539700
0.410289,0.537554
0.411543,0.535408
0.412798,0.534335
0.414053,0.532189
0.415307,0.531116
0.416562,0.531116
0.417817,0.530579
0.419072,0.530043
0.420326,0.530043
0.421581,0.530043
0.422836,0.531116
0.424090,0.531116
0.425345,0.533262
0.426600,0.533262
0.427854,0.534335
0.429109,0.534335
0.430364,0.534335
0.431619,0.538627
0.432873,0.541845
0.434128,0.542918
0.435383,0.542918
0.436637,0.543991
0.437892,0.552575
0.439147,0.556867
0.440402,0.557940
0.441656,0.564378
0.442911,0.567597
0.444166,0.571888
0.445420,0.571888
0.446675,0.578326
0.447930,0.581545
0.449184,0.583691
0.450439,0.584764
0.451694,0.589056
0.452949,0.593348
0.454203,0.595494
0.455458,0.596567
0.456713,0.596567
0.457967,0.607296
0.459222,0.607296
0.460477,0.607296
0.461731,0.612661
0.462986,0.618026
0.464241,0.619099
0.465496,0.621245
0.466750,0.625536
