x_relative,y_relative
0.000000,0.470377
0.001328,0.470377
0.002656,0.469479
0.003984,0.468582
0.005312,0.468582
0.006640,0.468582
0.007968,0.467684
0.009296,0.467684
0.010624,0.463196
0.011952,0.463196
0.013280,0.462298
0.014608,0.461400
0.015936,0.460503
0.017264,0.457810
0.018592,0.456014
0.019920,0.455117
0.021248,0.455117
0.022576,0.455117
0.023904,0.450628
0.025232,0.450628
0.026560,0.449731
0.027888,0.448833
0.029216,0.448833
0.030544,0.448833
0.031873,0.442549
0.033201,0.442549
0.034529,0.441652
0.035857,0.441652
0.037185,0.441652
0.038513,0.436715
0.039841,0.431777
0.041169,0.431777
0.042497,0.430880
0.043825,0.430880
0.045153,0.426391
0.046481,0.421005
0.047809,0.421005
0.049137,0.421005
0.050465,0.411131
0.051793,0.411131
0.053121,0.410233
0.054449,0.410233
0.055777,0.403052
0.057105,0.403052
0.058433,0.401257
0.059761,0.399461
0.061089,0.399461
0.062417,0.397666
0.063745,0.395871
0.065073,0.394075
0.066401,0.392280
0.067729,0.390485
0.069057,0.388689
0.070385,0.386894
0.071713,0.386894
0.073041,0.385099
0.074369,0.384201
0.075697,0.384201
0.077025,0.375224
0.078353,0.375224
0.079681,0.375224
0.081009,0.375224
0.082337,0.374626
0.083665,0.374028
0.084993,0.373429
0.086321,0.372831
0.087649,0.372232
0.088977,0.371634
0.090305,0.371035
0.091633,0.370437
0.092961,0.369838
0.094290,0.369838
0.095618,0.369838
0.096946,0.369838
0.098274,0.369838
0.099602,0.368941
0.100930,0.367145
0.102258,0.367145
0.103586,0.366248
0.104914,0.363555
0.106242,0.360862
0.107570,0.359964
0.108898,0.356373
0.110226,0.351885
0.111554,0.351885
0.112882,0.351885
0.114210,0.351885
0.115538,0.351885
0.116866,0.352783
0.118194,0.352783
0.119522,0.352783
0.120850,0.359964
0.122178,0.362657
0.123506,0.368043
0.124834,0.369838
0.126162,0.379713
0.127490,0.381508
0.128818,0.386894
0.130146,0.392180
0.131474,0.395422
0.132802,0.402154
0.134130,0.403950
0.135458,0.412029
0.136786,0.413824
0.138114,0.416517
0.139442,0.422801
0.140770,0.425494
0.142098,0.429084
0.143426,0.430880
0.144754,0.430880
0.146082,0.433124
0.147410,0.435368
0.148738,0.435368
0.150066,0.434470
0.151394,0.434470
0.152722,0.434470
0.154050,0.433573
0.155378,0.432675
0.156707,0.432675
0.158035,0.431777
0.159363,0.430880
0.160691,0.430880
