x,y
34.64,98.75
34.76,98.64
35.00,98.75
35.12,98.64
35.36,98.75
35.48,98.64
35.71,98.75
35.83,98.64
36.07,98.75
36.19,98.64
36.43,98.75
36.55,98.64
36.79,98.75
36.90,98.64
37.14,98.75
37.26,98.64
37.50,98.72
37.62,98.64
37.86,98.72
37.98,98.64
38.21,98.72
38.33,98.64
38.57,98.72
38.69,98.64
38.93,98.72
39.05,98.60
39.29,98.72
39.40,98.60
39.64,98.72
39.76,98.60
40.00,98.72
40.12,98.60
40.36,98.72
40.48,98.60
40.71,98.72
40.83,98.60
41.07,98.72
41.19,98.60
41.43,98.72
41.55,98.60
41.79,98.72
41.90,98.60
42.14,98.72
42.26,98.60
42.50,98.72
42.62,98.60
42.86,98.75
42.98,98.64
43.21,98.75
43.33,98.64
43.57,98.75
43.69,98.64
43.93,98.75
44.05,98.64
44.29,98.72
44.40,98.64
44.64,98.72
44.76,98.64
45.00,98.72
45.12,98.60
45.36,98.72
45.48,98.60
45.71,98.72
45.83,98.60
46.07,98.72
46.19,98.60
46.43,98.72
46.55,98.60
46.79,98.72
46.90,98.60
47.14,98.72
47.26,98.60
47.50,98.72
47.62,98.60
47.86,98.72
47.98,98.60
48.21,98.72
48.33,98.60
48.57,98.72
48.69,98.60
48.93,98.72
49.05,98.60
49.29,98.72
49.40,98.60
49.64,98.72
49.76,98.60
50.00,98.72
50.12,98.60
50.36,98.72
50.48,98.60
50.71,98.68
50.83,98.60
51.07,98.68
51.19,98.56
51.43,98.68
51.55,98.60
51.79,98.68
51.90,98.60
52.14,98.68
52.26,98.56
52.50,98.68
52.62,98.56
52.86,98.68
52.98,98.60
53.21,98.72
53.33,98.60
53.57,98.72
53.69,98.60
53.93,98.72
54.05,98.60
54.29,98.72
54.40,98.60
54.64,98.72
54.76,98.60
55.00,98.72
55.12,98.60
55.36,98.72
55.48,98.60
55.71,98.72
55.83,98.60
56.07,98.72
56.19,98.60
56.43,98.68
56.55,98.60
56.79,98.68
56.90,98.60
57.14,98.68
57.26,98.60
57.50,98.72
57.62,98.56
57.86,98.68
57.98,98.56
58.21,98.68
58.33,98.56
58.57,98.68
58.69,98.56
58.93,98.68
59.05,98.56
59.29,98.68
59.40,98.56
59.64,98.68
59.76,98.56
60.00,98.68
60.12,98.56
60.36,98.68
60.48,98.56
60.71,98.68
60.83,98.56
61.07,98.68
61.19,98.56
61.43,98.68
61.55,98.56
61.79,98.68
61.90,98.56
62.14,98.68
62.26,98.53
62.50,98.68
62.62,98.53
62.86,98.68
62.98,98.56
63.21,98.72
63.33,98.56
63.57,98.72
63.69,98.56
63.93,98.68
64.05,98.56
64.29,98.68
64.40,98.56
64.64,98.68
64.76,98.56
65.00,98.68
65.12,98.56
65.36,98.68
65.48,98.56
65.71,98.68
65.83,98.56
66.07,98.68
66.19,98.56
66.43,98.68
66.55,98.56
66.79,98.68
66.90,98.56
67.14,98.68
67.26,98.56
67.50,98.68
67.62,98.56
67.86,98.68
67.98,98.56
68.21,98.68
68.33,98.56
68.57,98.68
68.69,98.56
68.93,98.68
69.05,98.56
69.29,98.68
69.40,98.53
69.64,98.64
69.76,98.53
70.00,98.64
70.12,98.53
70.36,98.64
70.48,98.53
70.71,98.64
70.83,98.53
71.07,98.64
71.19,98.53
71.43,98.64
71.55,98.53
71.79,98.64
71.90,98.53
72.14,98.64
72.26,98.53
72.50,98.64
72.62,98.53
72.86,98.64
72.98,98.53
73.21,98.68
73.33,98.56
73.57,98.68
73.69,98.56
73.93,98.68
74.05,98.56
74.29,98.68
74.40,98.56
74.64,98.68
74.76,98.56
75.00,98.68
75.12,98.56
75.36,98.68
75.48,98.56
75.71,98.64
75.83,98.56
76.07,98.64
76.19,98.56
76.43,98.64
76.55,98.56
76.79,98.64
76.90,98.53
77.14,98.64
77.26,98.53
77.50,98.64
77.62,98.53
77.86,98.64
77.98,98.53
78.21,98.64
78.33,98.53
78.57,98.64
78.69,98.53
78.93,98.64
79.05,98.53
79.29,98.64
79.40,98.53
79.64,98.64
79.76,98.53
80.00,98.64
80.12,98.53
80.36,98.64
80.48,98.53
80.71,98.64
80.83,98.53
81.07,98.64
81.19,98.53
81.43,98.64
81.55,98.53
81.79,98.64
81.90,98.53
82.14,98.64
82.26,98.53
82.50,98.64
82.62,98.49
82.86,98.60
82.98,98.49
83.21,98.60
83.33,98.53
83.57,98.64
83.69,98.53
83.93,98.68
84.05,98.53
84.29,98.68
84.40,98.53
84.64,98.64
84.76,98.53
85.00,98.64
85.12,98.53
85.36,98.64
85.48,98.53
85.71,98.64
85.83,98.53
86.07,98.64
86.19,98.53
86.43,98.64
86.55,98.53
86.79,98.64
86.90,98.53
87.14,98.64
87.26,98.53
87.50,98.64
87.62,98.53
87.86,98.64
87.98,98.53
88.21,98.64
88.33,98.53
88.57,98.64
88.69,98.53
88.93,98.64
89.05,98.53
89.29,98.60
89.40,98.49
89.64,98.60
89.76,98.49
90.00,98.60
90.12,98.49
90.36,98.60
90.48,98.49
90.71,98.60
90.83,98.49
91.07,98.60
91.19,98.49
91.43,98.60
91.55,98.49
91.79,98.60
91.90,98.49
92.14,98.60
92.26,98.49
92.50,98.60
92.62,98.49
92.86,98.60
92.98,98.49
93.21,98.60
93.33,98.49
93.57,98.64
93.69,98.53
93.93,98.64
94.05,98.53
94.29,98.64
94.40,98.53
94.64,98.64
94.76,98.53
95.00,98.64
95.12,98.53
95.36,98.64
95.48,98.53
95.71,98.64
95.83,98.53
96.07,98.60
96.19,98.53
96.43,98.60
96.55,98.49
96.79,98.60
96.90,98.49
97.14,98.60
97.26,98.49
97.50,98.60
97.62,98.49
97.86,98.60
97.98,98.49
98.21,98.60
98.33,98.49
98.57,98.60
98.69,98.49
98.93,98.60
99.05,98.49
99.29,98.60
99.40,98.49
99.64,98.60
99.76,98.49
100.00,98.49
100.00,98.49
100.00,98.49
100.00,98.49
100.00,98.49
100.00,98.49
100.00,98.49
100.00,98.49
100.00,98.49
100.00,98.49
100.00,98.49
100.00,98.53
100.00,98.53
100.00,98.49
100.00,98.49
100.00,98.49
100.00,98.49
100.00,98.49
100.00,98.53
100.00,98.60
100.00,98.60
100.00,98.60
100.00,98.60
100.00,98.60
100.00,98.60
100.00,98.60
100.00,98.60
100.00,98.60
100.00,98.60
100.00,98.60
100.00,98.60
100.00,98.60
100.00,98.60
100.00,98.60
100.00,98.60
100.00,98.60
100.00,98.60
100.00,98.60
