x,y
6.22,98.57
6.33,98.64
6.39,98.57
6.51,98.64
6.56,98.57
6.68,98.64
6.74,98.53
6.85,98.64
6.91,98.53
7.02,98.64
7.08,98.53
7.20,98.64
7.25,98.53
7.37,98.64
7.43,98.53
7.54,98.64
7.60,98.53
7.71,98.64
7.77,98.53
7.89,98.64
7.94,98.57
8.06,98.68
8.12,98.57
8.23,98.68
8.29,98.57
8.41,98.68
8.46,98.57
8.58,98.68
8.64,98.57
8.75,98.68
8.81,98.57
8.92,98.68
8.98,98.57
9.10,98.68
9.15,98.57
9.27,98.64
9.33,98.53
9.44,98.64
9.50,98.57
9.61,98.64
9.67,98.57
9.79,98.64
9.84,98.53
9.96,98.64
10.02,98.53
10.13,98.64
10.19,98.53
10.31,98.64
10.36,98.53
10.48,98.64
10.54,98.53
10.65,98.64
10.71,98.53
10.82,98.64
10.88,98.53
11.00,98.64
11.05,98.53
11.17,98.64
11.23,98.53
11.34,98.64
11.40,98.53
11.51,98.64
11.57,98.53
11.69,98.64
11.74,98.53
11.86,98.64
11.92,98.53
12.03,98.64
12.09,98.53
12.20,98.64
12.26,98.53
12.38,98.64
12.44,98.53
12.55,98.64
12.61,98.49
12.72,98.64
12.78,98.49
12.90,98.68
12.95,98.53
13.07,98.64
13.13,98.53
13.24,98.64
13.30,98.53
13.41,98.64
13.47,98.53
13.59,98.64
13.64,98.53
13.76,98.64
13.82,98.53
13.93,98.64
13.99,98.53
14.10,98.64
14.16,98.53
14.28,98.64
14.34,98.53
14.45,98.64
14.51,98.53
14.62,98.64
14.68,98.53
14.80,98.64
14.85,98.53
14.97,98.64
15.03,98.53
15.14,98.60
15.20,98.53
15.31,98.60
15.37,98.53
15.49,98.60
15.54,98.53
15.66,98.60
15.72,98.53
15.83,98.60
15.89,98.49
16.00,98.60
16.06,98.49
16.18,98.60
16.23,98.49
16.35,98.60
16.41,98.49
16.52,98.60
16.58,98.49
16.70,98.60
16.75,98.49
16.87,98.60
16.93,98.49
17.04,98.60
17.10,98.49
17.21,98.60
17.27,98.49
17.39,98.60
17.44,98.49
17.56,98.60
17.62,98.49
17.73,98.64
17.79,98.53
17.90,98.64
17.96,98.53
18.08,98.64
18.13,98.53
18.25,98.64
18.31,98.53
18.42,98.60
18.48,98.53
18.60,98.60
18.65,98.53
18.77,98.60
18.83,98.49
18.94,98.60
19.00,98.49
19.11,98.60
19.17,98.49
19.29,98.60
19.34,98.49
19.46,98.60
19.52,98.49
19.63,98.60
19.69,98.49
19.80,98.60
19.86,98.49
19.98,98.60
20.03,98.49
20.15,98.60
20.21,98.49
20.32,98.60
20.38,98.49
20.50,98.60
20.55,98.49
20.67,98.60
20.73,98.49
20.84,98.60
20.90,98.49
21.01,98.60
21.07,98.49
21.19,98.60
21.24,98.49
21.36,98.60
21.42,98.49
21.53,98.57
21.59,98.49
21.70,98.57
21.76,98.45
21.88,98.57
21.93,98.49
22.05,98.57
22.11,98.49
22.22,98.57
22.28,98.45
22.39,98.57
22.45,98.45
22.57,98.57
22.63,98.49
22.74,98.60
22.80,98.49
22.91,98.60
22.97,98.49
23.09,98.60
23.14,98.49
23.26,98.60
23.32,98.49
23.43,98.60
23.49,98.49
23.60,98.60
23.66,98.49
23.78,98.60
23.83,98.49
23.95,98.60
24.01,98.49
24.12,98.60
24.18,98.49
24.29,98.57
24.35,98.49
24.47,98.57
24.53,98.49
24.64,98.57
24.70,98.49
24.81,98.60
24.87,98.45
24.99,98.57
25.04,98.45
25.16,98.57
25.22,98.45
25.33,98.57
25.39,98.45
25.50,98.57
25.56,98.45
25.68,98.57
25.73,98.45
25.85,98.57
25.91,98.45
26.02,98.57
26.08,98.45
26.19,98.57
26.25,98.45
26.37,98.57
26.42,98.45
26.54,98.57
26.60,98.45
26.71,98.57
26.77,98.45
26.89,98.57
26.94,98.45
27.06,98.57
27.12,98.41
27.23,98.57
27.29,98.41
27.40,98.57
27.46,98.45
27.58,98.60
27.63,98.45
27.75,98.60
27.81,98.45
27.92,98.57
27.98,98.45
28.09,98.57
28.15,98.45
28.27,98.57
28.32,98.45
28.44,98.57
28.50,98.45
28.61,98.57
28.67,98.45
28.79,98.57
28.84,98.45
28.96,98.57
29.02,98.45
29.13,98.57
29.19,98.45
29.30,98.57
29.36,98.45
29.48,98.57
29.53,98.45
29.65,98.57
29.71,98.45
29.82,98.57
29.88,98.45
29.99,98.57
30.05,98.45
30.17,98.57
30.22,98.45
30.34,98.57
30.40,98.45
30.51,98.57
30.57,98.41
30.69,98.53
30.74,98.41
30.86,98.53
30.92,98.41
31.03,98.53
31.09,98.41
31.20,98.53
31.26,98.41
31.38,98.53
31.43,98.41
31.55,98.53
31.61,98.41
31.72,98.53
31.78,98.41
31.89,98.53
31.95,98.41
32.07,98.53
32.12,98.41
32.24,98.53
32.30,98.41
32.41,98.57
32.47,98.45
32.58,98.57
32.64,98.45
32.76,98.57
32.82,98.45
32.93,98.57
32.99,98.45
33.10,98.57
33.16,98.45
33.28,98.57
33.33,98.45
33.45,98.57
33.51,98.45
33.62,98.53
33.68,98.45
33.79,98.53
33.85,98.45
33.97,98.53
34.02,98.45
34.14,98.53
34.20,98.41
34.31,98.53
34.37,98.41
34.48,98.53
34.54,98.41
34.66,98.53
34.72,98.41
34.83,98.53
34.89,98.41
35.00,98.53
35.06,98.41
35.18,98.53
35.23,98.41
35.35,98.53
35.41,98.41
35.52,98.53
35.58,98.41
35.69,98.53
35.75,98.41
35.87,98.53
35.92,98.41
36.04,98.53
36.10,98.41
36.21,98.53
36.27,98.41
36.38,98.53
36.44,98.41
36.56,98.53
36.61,98.41
36.73,98.53
36.79,98.41
36.90,98.53
36.96,98.38
37.08,98.49
37.13,98.38
37.25,98.49
37.31,98.41
37.42,98.53
37.48,98.41
37.59,98.57
37.65,98.41
37.77,98.57
37.82,98.41
37.94,98.53
38.00,98.41
38.11,98.53
38.17,98.41
38.28,98.53
38.34,98.41
38.46,98.53
38.51,98.41
38.63,98.53
38.69,98.41
38.80,98.53
38.86,98.41
38.98,98.53
39.03,98.41
39.15,98.53
39.21,98.41
39.32,98.53
39.38,98.41
39.49,98.53
39.55,98.41
39.67,98.53
39.72,98.41
39.84,98.53
39.90,98.41
40.01,98.53
40.07,98.41
40.18,98.49
40.24,98.38
40.36,98.49
40.41,98.38
40.53,98.49
40.59,98.38
40.70,98.49
40.76,98.38
40.88,98.49
40.93,98.38
41.05,98.49
41.11,98.38
41.22,98.49
41.28,98.38
41.39,98.49
41.45,98.38
41.57,98.49
41.62,98.38
41.74,98.49
41.80,98.38
41.91,98.49
41.97,98.38
42.08,98.49
42.14,98.38
42.26,98.53
42.31,98.41
42.43,98.53
42.49,98.41
42.60,98.53
42.66,98.41
42.77,98.53
42.83,98.41
42.95,98.53
43.01,98.41
43.12,98.53
43.18,98.41
43.29,98.53
43.35,98.41
43.47,98.49
43.52,98.41
43.64,98.49
43.70,98.38
43.81,98.49
43.87,98.38
43.98,98.49
44.04,98.38
44.16,98.49
44.21,98.38
44.33,98.49
44.39,98.38
44.50,98.49
44.56,98.38
44.67,98.49
44.73,98.38
44.85,98.49
44.91,98.38
45.02,98.49
45.08,98.38
45.19,98.49
45.25,98.38
45.37,98.49
45.42,98.38
45.54,98.49
45.60,98.38
45.71,98.49
45.77,98.38
45.88,98.49
45.94,98.38
46.06,98.49
46.11,98.38
46.23,98.49
46.29,98.38
46.40,98.49
46.46,98.38
46.57,98.49
46.63,98.38
46.75,98.49
46.80,98.38
46.92,98.49
46.98,98.38
47.09,98.49
47.15,98.38
47.27,98.49
47.32,98.41
47.44,98.49
47.50,98.41
47.61,98.49
47.67,98.38
47.78,98.49
47.84,98.38
47.96,98.49
48.01,98.38
48.13,98.49
48.19,98.38
48.30,98.49
48.36,98.38
48.47,98.49
48.53,98.41
