FREQUENCY (cm^-1),ENERGY TRANSMITTED
3523.353000,74.891300
3522.515100,74.891300
3521.676500,74.891300
3520.838600,74.673900
3520.000000,74.456500
3519.161400,74.456500
3518.323500,74.347800
3517.484900,74.021700
3516.647000,73.695700
3515.808400,73.695700
3514.969800,73.167700
3514.131900,72.888200
3513.293300,72.228300
3512.455400,71.956500
3511.616800,70.978300
3510.778200,70.652200
3509.940300,70.276700
3509.101700,69.673900
3508.263800,69.021700
3507.425200,68.695700
3506.586600,68.478300
3505.748700,68.478300
3504.910100,68.369600
3504.072200,68.260900
3503.233600,68.369600
3502.395000,68.260900
3501.557100,68.152200
3500.718500,67.826100
3499.879900,67.608700
3499.042000,67.228300
3498.203400,66.835700
3497.365500,65.978300
3496.526900,65.434800
3495.688300,65.039500
3494.850400,64.239100
3494.011800,63.695700
3493.173900,63.083000
3492.335300,62.608700
3491.496700,62.065200
3490.658800,61.630400
3489.820200,61.087000
3488.982300,60.869600
3488.143700,60.543500
3487.305100,60.217400
3486.467200,60.217400
3485.628600,60.000000
3484.790700,59.782600
3483.952100,59.456500
3483.113500,59.456500
3482.275600,59.456500
3481.437000,59.456500
3480.599100,59.456500
3479.760500,59.456500
3478.921900,59.456500
3478.084000,59.891300
3477.245400,60.434800
3476.407500,60.760900
3475.568900,61.413000
3474.730300,62.201100
3473.892400,62.989100
3473.053800,63.777200
3472.215900,64.565200
3471.377300,65.217400
3470.538700,65.543500
3469.700800,65.978300
3468.862200,66.413000
3468.024300,66.630400
3467.185700,66.847800
3466.347100,67.173900
3465.509200,67.282600
3464.670600,67.282600
3463.832000,67.500000
3462.994100,67.717400
3462.155500,67.717400
3461.317600,67.717400
3460.479000,67.717400
3459.640400,67.663000
3458.802500,67.608700
3457.963900,67.608700
3457.126000,67.608700
3456.287400,67.717400
3455.448800,67.500000
3454.610900,67.391300
3453.772300,67.282600
3452.934400,67.065200
3452.095800,66.847800
3451.257200,66.739100
3450.419300,66.413000
3449.580700,66.195700
3448.742800,66.087000
