Frequency (cm^-1),Energy Transmitted
3688.316400,0.417559
3687.437200,0.417559
3686.558000,0.417693
3685.678100,0.417827
3684.798900,0.417960
3683.919700,0.418094
3683.040500,0.418228
3682.160600,0.418362
3681.281400,0.418496
3680.402200,0.418630
3679.522300,0.418161
3678.643100,0.417693
3677.763900,0.417224
3676.884700,0.416756
3676.004800,0.416287
3675.125600,0.415819
3674.246400,0.415351
3673.366500,0.414882
3672.487300,0.414414
3671.608100,0.413945
3670.728900,0.413477
3669.849000,0.413009
3668.969800,0.412540
3668.090600,0.412072
3667.211400,0.411603
3666.331500,0.411135
3665.452300,0.410934
3664.573100,0.410733
3663.693200,0.410533
3662.814000,0.410332
3661.934800,0.410131
3661.055600,0.409930
3660.175700,0.409730
3659.296500,0.409529
3658.417300,0.409328
3657.537400,0.409127
3656.658200,0.408927
3655.779000,0.408726
3654.899800,0.408525
3654.019900,0.408324
3653.140700,0.408124
3652.261500,0.407923
3651.381600,0.407923
3650.502400,0.407923
3649.623200,0.407923
3648.744000,0.407120
3647.864100,0.406317
3646.984900,0.405514
3646.105700,0.404711
3645.225800,0.403908
3644.346600,0.403105
3643.467400,0.402302
3642.588200,0.401499
3641.708300,0.401499
3640.829100,0.401499
3639.949900,0.401499
3639.070700,0.401499
3638.190800,0.399358
3637.311600,0.397216
3636.432400,0.397216
3635.552500,0.396146
3634.673300,0.397216
3633.794100,0.397216
3632.914900,0.391863
3632.035000,0.391863
3631.155800,0.390792
3630.276600,0.391863
3629.396700,0.391863
3628.517500,0.390792
3627.638300,0.390792
3626.759100,0.389722
3625.879200,0.387580
3625.000000,0.384368
3624.120800,0.383298
3623.240900,0.383298
3622.361700,0.379015
3621.482500,0.379015
3620.603300,0.377944
3619.723400,0.377944
3618.844200,0.375803
3617.965000,0.373662
3617.085100,0.373662
3616.205900,0.371520
3615.326700,0.368308
3614.447500,0.367238
3613.567600,0.367238
3612.688400,0.365096
3611.809200,0.361884
3610.929300,0.360814
3610.050100,0.360814
3609.170900,0.359743
3608.291700,0.359743
3607.411800,0.359743
3606.532600,0.359743
3605.653400,0.361884
3604.774200,0.362955
3603.894300,0.362955
3603.015100,0.364026
3602.135900,0.366167
3601.256000,0.367238
3600.376800,0.367238
3599.497600,0.368308
3598.618400,0.368308
3597.738500,0.367238
3596.859300,0.365096
3595.980100,0.365096
3595.100200,0.364026
3594.221000,0.365096
3593.341800,0.365096
3592.462600,0.365096
3591.582700,0.367238
3590.703500,0.370450
3589.824300,0.373662
3588.944400,0.375803
3588.065200,0.376874
3587.186000,0.379015
3586.306800,0.382227
3585.426900,0.382227
3584.547700,0.382227
3583.668500,0.383298
3582.788600,0.384368
3581.909400,0.385439
3581.030200,0.384368
3580.151000,0.384368
3579.271100,0.384368
3578.391900,0.383298
3577.512700,0.383298
3576.633500,0.383298
3575.753600,0.382227
3574.874400,0.382227
3573.995200,0.379015
3573.115300,0.379015
3572.236100,0.377944
3571.356900,0.377944
3570.477700,0.376874
3569.597800,0.375803
3568.718600,0.375803
3567.839400,0.375803
3566.959500,0.375803
3566.080300,0.375803
3565.201100,0.375803
3564.321900,0.375803
3563.442000,0.372591
3562.562800,0.369379
3561.683600,0.369379
3560.803700,0.369379
3559.924500,0.367238
3559.045300,0.365096
3558.166100,0.365096
3557.286200,0.365096
3556.407000,0.362955
3555.527800,0.359743
3554.647900,0.358672
3553.768700,0.357602
3552.889500,0.356531
3552.010300,0.352248
3551.130400,0.349036
3550.251200,0.347966
3549.372000,0.345824
3548.492800,0.343683
3547.612900,0.339400
3546.733700,0.335760
3545.854500,0.331549
3544.974600,0.327623
3544.095400,0.324411
3543.216200,0.321199
3542.337000,0.316916
3541.457100,0.314775
3540.577900,0.313704
3539.698700,0.312634
3538.818800,0.312634
3537.939600,0.311563
3537.060400,0.311563
3536.181200,0.312634
3535.301300,0.314775
3534.422100,0.315846
3533.542900,0.317987
3532.663000,0.319058
3531.783800,0.321199
3530.904600,0.323340
3530.025400,0.326552
3529.145500,0.328694
3528.266300,0.332976
3527.387100,0.335118
3526.507200,0.338330
3525.628000,0.340471
3524.748800,0.344754
3523.869600,0.346895
3522.989700,0.347966
3522.110500,0.350107
3521.231300,0.352248
3520.352100,0.353319
3519.472200,0.353319
3518.593000,0.353778
3517.713800,0.354237
3516.833900,0.354696
3515.954700,0.355154
3515.075500,0.355613
3514.196300,0.356072
3513.316400,0.356531
3512.437200,0.356531
3511.558000,0.355460
3510.678100,0.356531
3509.798900,0.355460
3508.919700,0.354390
3508.040500,0.354390
3507.160600,0.354390
3506.281400,0.353319
3505.402200,0.352248
3504.522300,0.352248
3503.643100,0.352248
3502.763900,0.351178
3501.884700,0.349036
3501.004800,0.347966
3500.125600,0.347966
3499.246400,0.347966
3498.366500,0.347966
3497.487300,0.346895
3496.608100,0.345824
3495.728900,0.344754
3494.849000,0.344754
3493.969800,0.344754
3493.090600,0.343683
3492.211400,0.343683
3491.331500,0.343683
3490.452300,0.341542
3489.573100,0.341542
3488.693200,0.340471
3487.814000,0.340471
3486.934800,0.340471
3486.055600,0.340471
3485.175700,0.340471
3484.296500,0.340471
3483.417300,0.341542
3482.537400,0.340471
3481.658200,0.341542
3480.779000,0.341542
3479.899800,0.342612
3479.019900,0.342612
3478.140700,0.341542
3477.261500,0.341542
3476.381600,0.340471
3475.502400,0.340471
3474.623200,0.339400
3473.744000,0.339400
3472.864100,0.339400
3471.984900,0.337259
3471.105700,0.336188
3470.225800,0.335118
3469.346600,0.335118
3468.467400,0.335118
3467.588200,0.331906
3466.708300,0.331906
3465.829100,0.330835
3464.949900,0.330835
3464.070700,0.330835
3463.190800,0.328694
3462.311600,0.328694
3461.432400,0.327623
3460.552500,0.326552
3459.673300,0.326552
3458.794100,0.325482
3457.914900,0.325482
3457.035000,0.324411
3456.155800,0.323340
3455.276600,0.322270
3454.396700,0.321199
3453.517500,0.320128
3452.638300,0.320128
3451.759100,0.320128
3450.879200,0.319058
3450.000000,0.316916
3449.120800,0.315846
3448.240900,0.315846
3447.361700,0.315846
3446.482500,0.314775
3445.603300,0.313704
3444.723400,0.313704
3443.844200,0.313704
3442.965000,0.313704
3442.085100,0.311563
3441.205900,0.311563
3440.326700,0.310493
3439.447500,0.310493
3438.567600,0.308351
3437.688400,0.307281
3436.809200,0.307281
3435.929300,0.307281
3435.050100,0.307816
3434.170900,0.308351
3433.291700,0.308351
3432.411800,0.307281
3431.532600,0.307281
3430.653400,0.306210
3429.774200,0.306210
3428.894300,0.305139
3428.015100,0.305139
3427.135900,0.304069
3426.256000,0.302998
3425.376800,0.302998
3424.497600,0.301927
3423.618400,0.301927
3422.738500,0.299786
3421.859300,0.296574
3420.980100,0.296574
3420.100200,0.291221
3419.221000,0.286938
3418.341800,0.285867
3417.462600,0.281585
3416.582700,0.276231
3415.703500,0.275161
3414.824300,0.268737
3413.944400,0.262313
3413.065200,0.258795
3412.186000,0.254818
3411.306800,0.249465
3410.426900,0.243041
3409.547700,0.236617
3408.668500,0.230193
3407.788600,0.223555
3406.909400,0.216916
3406.030200,0.210278
3405.151000,0.203640
3404.271100,0.197002
3403.391900,0.186296
3402.512700,0.171306
3401.633500,0.145610
3400.753600,0.143469
3399.874400,0.163812
3398.995200,0.165953
3398.115300,0.169165
3397.236100,0.173448
3396.356900,0.202355
3395.477700,0.226675
3394.597800,0.250994
3393.718600,0.275314
3392.839400,0.299633
3391.959500,0.323952
3391.080300,0.348272
3390.201100,0.372591
3389.321900,0.375000
3388.442000,0.383298
3387.562800,0.388651
3386.683600,0.388651
3385.803700,0.388651
3384.924500,0.386510
3384.045300,0.383298
3383.166100,0.381156
3382.286200,0.373662
3381.407000,0.371520
3380.527800,0.367238
3379.647900,0.367238
3378.768700,0.370450
3377.889500,0.375803
3377.010300,0.380086
3376.130400,0.383298
3375.251200,0.387580
3374.372000,0.388651
3373.492800,0.386510
3372.612900,0.384368
3371.733700,0.384368
3370.854500,0.384368
3369.974600,0.387580
3369.095400,0.390792
3368.216200,0.392934
3367.337000,0.395075
3366.457100,0.398287
3365.577900,0.400428
3364.698700,0.400428
3363.818800,0.397216
3362.939600,0.395075
3362.060400,0.388651
3361.181200,0.382227
3360.301300,0.380086
3359.422100,0.375803
3358.542900,0.372591
3357.663000,0.372591
3356.783800,0.374732
3355.904600,0.377944
3355.025400,0.381156
3354.145500,0.384368
3353.266300,0.384368
3352.387100,0.391863
3351.507200,0.391863
3350.628000,0.392934
3349.748800,0.395075
3348.869600,0.395075
3347.989700,0.395075
3347.110500,0.396146
3346.231300,0.396146
3345.352100,0.396146
3344.472200,0.395075
3343.593000,0.395075
3342.713800,0.394004
3341.833900,0.394004
3340.954700,0.394004
3340.075500,0.392934
3339.196300,0.394004
3338.316400,0.394004
3337.437200,0.396146
3336.558000,0.396146
3335.678100,0.397216
3334.798900,0.400428
3333.919700,0.401499
3333.040500,0.401499
3332.160600,0.401499
3331.281400,0.403640
3330.402200,0.403640
3329.522300,0.404711
3328.643100,0.404711
3327.763900,0.404711
3326.884700,0.403640
3326.004800,0.403640
3325.125600,0.403640
3324.246400,0.403640
3323.366500,0.402570
3322.487300,0.402570
3321.608100,0.400428
3320.728900,0.400428
3319.849000,0.399358
3318.969800,0.400428
3318.090600,0.401499
3317.211400,0.402570
3316.331500,0.401499
3315.452300,0.401499
3314.573100,0.399358
3313.693200,0.399358
3312.814000,0.398287
3311.934800,0.394004
3311.055600,0.383298
3310.175700,0.382346
3309.296500,0.367862
3308.417300,0.353379
3307.537400,0.338895
3306.658200,0.324411
3305.779000,0.319058
3304.899800,0.309422
3304.019900,0.299786
3303.140700,0.343683
3302.261500,0.355996
3301.381600,0.368308
3300.502400,0.380621
3299.623200,0.392934
3298.744000,0.398287
3297.864100,0.401142
3296.984900,0.404711
3296.105700,0.405782
3295.225800,0.405782
3294.346600,0.406852
3293.467400,0.405782
3292.588200,0.405782
3291.708300,0.405782
3290.829100,0.402570
3289.949900,0.399358
3289.070700,0.398287
3288.190800,0.397216
3287.311600,0.397216
3286.432400,0.398287
3285.552500,0.399358
3284.673300,0.402570
3283.794100,0.405782
3282.914900,0.407923
3282.035000,0.408994
3281.155800,0.408994
3280.276600,0.407923
3279.396700,0.406852
3278.517500,0.406852
3277.638300,0.406852
3276.759100,0.405782
3275.879200,0.405782
3275.000000,0.405782
3274.120800,0.405782
3273.240900,0.404711
3272.361700,0.404711
3271.482500,0.403640
3270.603300,0.404711
3269.723400,0.405782
3268.844200,0.405782
3267.965000,0.406852
3267.085100,0.405782
3266.205900,0.405782
3265.326700,0.405782
3264.447500,0.405782
3263.567600,0.405782
3262.688400,0.405782
3261.809200,0.405782
3260.929300,0.405782
3260.050100,0.406852
3259.170900,0.406852
3258.291700,0.407923
3257.411800,0.407923
3256.532600,0.407923
3255.653400,0.407923
3254.774200,0.408994
3253.894300,0.408994
3253.015100,0.408994
3252.135900,0.410064
3251.256000,0.411135
3250.376800,0.412206
3249.497600,0.412206
3248.618400,0.413276
3247.738500,0.413276
3246.859300,0.413276
3245.980100,0.414347
3245.100200,0.414347
3244.221000,0.414347
3243.341800,0.415418
3242.462600,0.415418
3241.582700,0.416488
3240.703500,0.416488
3239.824300,0.416488
3238.944400,0.416488
3238.065200,0.416845
3237.186000,0.417202
3236.306800,0.417559
3235.426900,0.417559
3234.547700,0.417559
3233.668500,0.418630
3232.788600,0.419700
3231.909400,0.418630
3231.030200,0.418630
3230.151000,0.419700
3229.271100,0.420771
3228.391900,0.420771
3227.512700,0.420771
3226.633500,0.418630
3225.753600,0.419700
3224.874400,0.419700
3223.995200,0.419700
3223.115300,0.418630
3222.236100,0.418630
3221.356900,0.419700
3220.477700,0.419700
3219.597800,0.419700
3218.718600,0.418630
3217.839400,0.418630
3216.959500,0.419700
3216.080300,0.419700
3215.201100,0.419700
3214.321900,0.419700
3213.442000,0.418630
3212.562800,0.419700
3211.683600,0.419700
3210.803700,0.419700
3209.924500,0.420771
3209.045300,0.420771
3208.166100,0.420771
3207.286200,0.421842
3206.407000,0.420771
3205.527800,0.419700
3204.647900,0.420771
3203.768700,0.420771
3202.889500,0.420771
3202.010300,0.419700
3201.130400,0.418630
3200.251200,0.418630
3199.372000,0.418630
3198.492800,0.418630
3197.612900,0.417559
3196.733700,0.417559
3195.854500,0.418630
3194.974600,0.418630
3194.095400,0.418630
3193.216200,0.420236
3192.337000,0.421842
3191.457100,0.421842
3190.577900,0.421842
3189.698700,0.422912
3188.818800,0.423983
3187.939600,0.423983
3187.060400,0.423983
3186.181200,0.423983
3185.301300,0.423983
3184.422100,0.423983
3183.542900,0.423983
3182.663000,0.423983
3181.783800,0.423983
3180.904600,0.423983
3180.025400,0.423983
3179.145500,0.423983
3178.266300,0.423983
3177.387100,0.423983
3176.507200,0.423983
3175.628000,0.423983
3174.748800,0.423983
3173.869600,0.423983
3172.989700,0.423983
3172.110500,0.423983
3171.231300,0.423983
3170.352100,0.423983
3169.472200,0.423983
3168.593000,0.423983
3167.713800,0.424518
3166.833900,0.425054
3165.954700,0.425589
3165.075500,0.426124
3164.196300,0.426660
3163.316400,0.427195
3162.437200,0.427730
3161.558000,0.428266
3160.678100,0.428266
3159.798900,0.429336
3158.919700,0.429336
3158.040500,0.430407
3157.160600,0.430407
3156.281400,0.430407
3155.402200,0.429336
3154.522300,0.429336
3153.643100,0.429336
3152.763900,0.429872
3151.884700,0.430407
3151.004800,0.430942
3150.125600,0.431478
3149.246400,0.431478
3148.366500,0.431478
3147.487300,0.431478
3146.608100,0.431478
3145.728900,0.432548
3144.849000,0.432548
3143.969800,0.431478
3143.090600,0.431478
3142.211400,0.431478
3141.331500,0.431478
3140.452300,0.432191
3139.573100,0.432905
3138.693200,0.433619
3137.814000,0.433619
3136.934800,0.433619
3136.055600,0.433619
3135.175700,0.433619
3134.296500,0.433619
3133.417300,0.433619
3132.537400,0.433619
3131.658200,0.433619
3130.779000,0.433619
3129.899800,0.433976
3129.019900,0.434333
3128.140700,0.434690
3127.261500,0.434690
3126.381600,0.433619
3125.502400,0.433619
3124.623200,0.433619
3123.744000,0.433619
3122.864100,0.433619
3121.984900,0.433619
3121.105700,0.433619
3120.225800,0.433619
3119.346600,0.433619
3118.467400,0.433619
3117.588200,0.433619
3116.708300,0.434690
3115.829100,0.434690
3114.949900,0.434690
3114.070700,0.434690
3113.190800,0.435760
