x,y
658.458000,0.339141
657.387500,0.341167
656.317000,0.344408
655.246500,0.346029
654.175500,0.348055
653.105000,0.350081
652.034500,0.351297
650.963500,0.352512
649.893000,0.354538
648.822500,0.355348
647.751500,0.356564
646.681000,0.357780
645.610500,0.358995
644.539500,0.359400
643.469000,0.359806
642.398500,0.359806
641.327500,0.359400
640.257000,0.358995
639.186500,0.358590
638.115500,0.358185
637.045000,0.357374
635.974500,0.356564
634.903500,0.355348
633.833000,0.354133
632.762500,0.353323
631.691500,0.352107
630.621000,0.350486
629.550500,0.349676
628.479500,0.345624
627.409000,0.341977
626.338500,0.339546
625.267500,0.334684
624.197000,0.329417
623.126500,0.323339
622.055500,0.320908
620.985000,0.320502
619.914500,0.324149
618.843500,0.331848
617.773000,0.334279
616.702500,0.338331
615.631500,0.344003
614.561000,0.350081
613.490500,0.355754
612.419500,0.358590
611.349000,0.361426
610.278500,0.362642
609.207500,0.363857
608.137000,0.365073
607.066500,0.367099
605.995500,0.368720
604.925000,0.370746
603.854500,0.372771
602.783500,0.374842
601.713000,0.377634
600.642500,0.379254
599.571500,0.381280
598.501000,0.383306
597.430500,0.386143
596.359500,0.388169
595.289000,0.388979
594.218500,0.390600
593.148000,0.392626
592.077000,0.393436
591.006500,0.395057
589.936000,0.396272
588.865000,0.398298
587.794500,0.399919
586.724000,0.401945
585.653000,0.403160
584.582500,0.405186
583.512000,0.407212
582.441000,0.408023
581.370500,0.410454
580.300000,0.412480
579.229000,0.414100
578.158500,0.415721
577.088000,0.417747
576.017000,0.419773
574.946500,0.421799
573.876000,0.423420
572.805000,0.425041
571.734500,0.427472
570.664000,0.429903
569.593000,0.431118
568.522500,0.433549
567.452000,0.435575
566.381000,0.437196
565.310500,0.438817
564.240000,0.440438
563.169000,0.442058
562.098500,0.444084
561.028000,0.445705
559.957000,0.447326
558.886500,0.448136
557.816000,0.448947
556.745000,0.450162
555.674500,0.450972
554.604000,0.451783
553.533000,0.452593
552.462500,0.453404
551.392000,0.454214
550.321000,0.455835
549.250500,0.456645
548.180000,0.457050
547.109000,0.457455
546.038500,0.458266
544.968000,0.459076
543.897000,0.460292
542.826500,0.461102
541.756000,0.462723
540.685000,0.463938
539.614500,0.464749
538.544000,0.465964
537.473000,0.467585
536.402500,0.468395
535.332000,0.469611
534.261000,0.470827
533.190500,0.471232
532.120000,0.472447
531.049500,0.473258
529.978500,0.474068
528.908000,0.474473
527.837500,0.475284
526.766500,0.475689
525.696000,0.476094
524.625500,0.476904
523.554500,0.477310
522.484000,0.477715
521.413500,0.478525
520.342500,0.478525
519.272000,0.479335
518.201500,0.479335
517.130500,0.479741
516.060000,0.480146
514.989500,0.480146
513.918500,0.480146
512.848000,0.480551
511.777500,0.480551
510.706500,0.480956
509.636000,0.480956
508.565500,0.480956
507.494500,0.481361
506.424000,0.481361
505.353500,0.481767
504.282500,0.481767
503.212000,0.481361
502.141500,0.481767
501.070500,0.481767
