Frequency (cm^-1),Energy Transmitted
3688.316400,0.417559
3687.437200,0.417559
3686.558000,0.422759
3685.678100,0.423983
3684.798900,0.425054
3683.919700,0.422912
3683.040500,0.421842
3682.160600,0.419700
3681.281400,0.419700
3680.402200,0.418630
3679.522300,0.416488
3678.643100,0.416488
3677.763900,0.416488
3676.884700,0.415418
3676.004800,0.413276
3675.125600,0.412206
3674.246400,0.411135
3673.366500,0.413276
3672.487300,0.414347
3671.608100,0.413276
3670.728900,0.411991
3669.849000,0.408994
3668.969800,0.411135
3668.090600,0.411135
3667.211400,0.411135
3666.331500,0.411135
3665.452300,0.410064
3664.573100,0.406852
3663.693200,0.404711
3662.814000,0.404711
3661.934800,0.403640
3661.055600,0.403640
3660.175700,0.402570
3659.296500,0.401499
3658.417300,0.401499
3657.537400,0.399358
3656.658200,0.399358
3655.779000,0.397216
3654.899800,0.397216
3654.019900,0.395075
3653.140700,0.394004
3652.261500,0.407923
3651.381600,0.407923
3650.502400,0.407923
3649.623200,0.407923
3648.744000,0.386510
3647.864100,0.384368
3646.984900,0.383298
3646.105700,0.382227
3645.225800,0.381156
3644.346600,0.380086
3643.467400,0.379015
3642.588200,0.401499
3641.708300,0.401499
3640.829100,0.401499
3639.949900,0.401499
3639.070700,0.401499
3638.190800,0.371520
3637.311600,0.369379
3636.432400,0.369379
3635.552500,0.367238
3634.673300,0.365096
3633.794100,0.364026
3632.914900,0.362955
3632.035000,0.360814
3631.155800,0.359743
3630.276600,0.357602
3629.396700,0.356531
3628.517500,0.354390
3627.638300,0.353319
3626.759100,0.351178
3625.879200,0.350107
3625.000000,0.347966
3624.120800,0.345824
3623.240900,0.343683
3622.361700,0.342612
3621.482500,0.340471
3620.603300,0.336188
3619.723400,0.335118
3618.844200,0.332976
3617.965000,0.331906
3617.085100,0.328694
3616.205900,0.326552
3615.326700,0.323340
3614.447500,0.322270
3613.567600,0.319058
3612.688400,0.314775
3611.809200,0.310493
3610.929300,0.304069
3610.050100,0.299786
3609.170900,0.295503
3608.291700,0.290150
3607.411800,0.286938
3606.532600,0.283726
3605.653400,0.278373
3604.774200,0.275161
3603.894300,0.270878
3603.015100,0.266595
3602.135900,0.261242
3601.256000,0.258030
3600.376800,0.254818
3599.497600,0.250535
3598.618400,0.246253
3597.738500,0.243041
3596.859300,0.238758
3595.980100,0.235546
3595.100200,0.230193
3594.221000,0.228051
3593.341800,0.226981
3592.462600,0.223769
3591.582700,0.220557
3590.703500,0.217345
3589.824300,0.210921
3588.944400,0.204854
3588.065200,0.198787
3587.186000,0.192719
3586.306800,0.187366
3585.426900,0.185225
3584.547700,0.183084
3583.668500,0.182013
3582.788600,0.180942
3581.909400,0.180942
3581.030200,0.179872
3580.151000,0.179872
3579.271100,0.179872
3578.391900,0.180942
3577.512700,0.182013
3576.633500,0.183084
3575.753600,0.184154
3574.874400,0.186296
3573.995200,0.189507
3573.115300,0.191649
3572.236100,0.197002
3571.356900,0.199143
3570.477700,0.203426
3569.597800,0.206638
3568.718600,0.208779
3567.839400,0.210921
3566.959500,0.211991
3566.080300,0.214133
3565.201100,0.216274
3564.321900,0.218415
3563.442000,0.222698
3562.562800,0.224839
3561.683600,0.225910
3560.803700,0.224839
3559.924500,0.224839
3559.045300,0.222698
3558.166100,0.219486
3557.286200,0.219486
3556.407000,0.216274
3555.527800,0.214133
3554.647900,0.210921
3553.768700,0.207709
3552.889500,0.204497
3552.010300,0.200214
3551.130400,0.198073
3550.251200,0.195931
3549.372000,0.191649
3548.492800,0.188437
3547.612900,0.185225
3546.733700,0.182013
3545.854500,0.177730
3544.974600,0.173448
3544.095400,0.169165
3543.216200,0.167024
3542.337000,0.163812
3541.457100,0.161670
3540.577900,0.159529
3539.698700,0.159529
3538.818800,0.157388
3537.939600,0.157388
3537.060400,0.155246
3536.181200,0.153105
3535.301300,0.149893
3534.422100,0.143469
3533.542900,0.140257
3532.663000,0.135974
3531.783800,0.131692
3530.904600,0.125268
3530.025400,0.117773
3529.145500,0.113490
3528.266300,0.108137
3527.387100,0.098501
3526.507200,0.088865
3525.628000,0.079229
3524.748800,0.069593
3523.869600,0.059957
3522.989700,0.050321
3522.110500,0.042827
3521.231300,0.036403
3520.352100,0.036522
3519.472200,0.036640
3518.593000,0.036759
3517.713800,0.036878
3516.833900,0.036997
3515.954700,0.037116
3515.075500,0.037235
3514.196300,0.037354
3513.316400,0.037473
3512.437200,0.046915
3511.558000,0.056356
3510.678100,0.065797
3509.798900,0.075238
3508.919700,0.084680
3508.040500,0.094121
3507.160600,0.103562
3506.281400,0.113004
3505.402200,0.122445
3504.522300,0.131886
3503.643100,0.141328
3502.763900,0.146681
3501.884700,0.155246
3501.004800,0.167024
3500.125600,0.168094
3499.246400,0.170236
3498.366500,0.172377
3497.487300,0.174518
3496.608100,0.176660
3495.728900,0.176660
3494.849000,0.176660
3493.969800,0.176660
3493.090600,0.176660
3492.211400,0.174518
3491.331500,0.172377
3490.452300,0.172377
3489.573100,0.171306
3488.693200,0.170236
3487.814000,0.170236
3486.934800,0.168094
3486.055600,0.168094
3485.175700,0.168094
3484.296500,0.167024
3483.417300,0.167024
3482.537400,0.167024
3481.658200,0.167024
3480.779000,0.167024
3479.899800,0.167024
3479.019900,0.167024
3478.140700,0.167024
3477.261500,0.167024
3476.381600,0.167024
3475.502400,0.168094
3474.623200,0.168094
3473.744000,0.168094
3472.864100,0.170236
3471.984900,0.170236
3471.105700,0.172377
3470.225800,0.172377
3469.346600,0.173448
3468.467400,0.174518
3467.588200,0.175589
3466.708300,0.176660
3465.829100,0.177730
3464.949900,0.178801
3464.070700,0.178801
3463.190800,0.180942
3462.311600,0.182013
3461.432400,0.184154
3460.552500,0.185225
3459.673300,0.185225
3458.794100,0.186296
3457.914900,0.186296
3457.035000,0.185225
3456.155800,0.185225
3455.276600,0.185225
3454.396700,0.183084
3453.517500,0.183084
3452.638300,0.183084
3451.759100,0.182013
3450.879200,0.182013
3450.000000,0.182013
3449.120800,0.182013
3448.240900,0.180942
3447.361700,0.180942
3446.482500,0.179872
3445.603300,0.178801
3444.723400,0.178801
3443.844200,0.177730
3442.965000,0.176660
3442.085100,0.174518
3441.205900,0.174518
3440.326700,0.172377
3439.447500,0.170236
3438.567600,0.168094
3437.688400,0.167024
3436.809200,0.164882
3435.929300,0.163812
3435.050100,0.162741
3434.170900,0.161670
3433.291700,0.161670
3432.411800,0.159529
3431.532600,0.159529
3430.653400,0.157388
3429.774200,0.155246
3428.894300,0.153105
3428.015100,0.153105
3427.135900,0.150964
3426.256000,0.149893
3425.376800,0.148822
3424.497600,0.148822
3423.618400,0.146681
3422.738500,0.146681
3421.859300,0.146681
3420.980100,0.146681
3420.100200,0.146681
3419.221000,0.146681
3418.341800,0.146681
3417.462600,0.146681
3416.582700,0.146681
3415.703500,0.146681
3414.824300,0.146681
3413.944400,0.146681
3413.065200,0.145610
3412.186000,0.144540
3411.306800,0.144540
3410.426900,0.144540
3409.547700,0.144540
3408.668500,0.144540
3407.788600,0.144540
3406.909400,0.144540
3406.030200,0.146681
3405.151000,0.147752
3404.271100,0.150964
3403.391900,0.153105
3402.512700,0.140257
3401.633500,0.142398
3400.753600,0.142398
3399.874400,0.165596
3398.995200,0.188794
3398.115300,0.211991
3397.236100,0.235189
3396.356900,0.258387
3395.477700,0.281585
3394.597800,0.316916
3393.718600,0.354390
3392.839400,0.276231
3391.959500,0.299786
3391.080300,0.340471
3390.201100,0.372591
3389.321900,0.375000
3388.442000,0.383298
3387.562800,0.388651
3386.683600,0.388651
3385.803700,0.388651
3384.924500,0.386510
3384.045300,0.383298
3383.166100,0.381156
3382.286200,0.373662
3381.407000,0.371520
3380.527800,0.367238
3379.647900,0.367238
3378.768700,0.370450
3377.889500,0.375803
3377.010300,0.380086
3376.130400,0.383298
3375.251200,0.387580
3374.372000,0.388651
3373.492800,0.386510
3372.612900,0.384368
3371.733700,0.384368
3370.854500,0.384368
3369.974600,0.387580
3369.095400,0.390792
3368.216200,0.392934
3367.337000,0.395075
3366.457100,0.398287
3365.577900,0.400428
3364.698700,0.400428
3363.818800,0.397216
3362.939600,0.395075
3362.060400,0.388651
3361.181200,0.382227
3360.301300,0.380086
3359.422100,0.375803
3358.542900,0.372591
3357.663000,0.372591
3356.783800,0.374732
3355.904600,0.377944
3355.025400,0.381156
3354.145500,0.384368
3353.266300,0.384368
3352.387100,0.391863
3351.507200,0.391863
3350.628000,0.392934
3349.748800,0.395075
3348.869600,0.395075
3347.989700,0.395075
3347.110500,0.396146
3346.231300,0.396146
3345.352100,0.396146
3344.472200,0.395075
3343.593000,0.395075
3342.713800,0.394004
3341.833900,0.394004
3340.954700,0.394004
3340.075500,0.392934
3339.196300,0.394004
3338.316400,0.394004
3337.437200,0.396146
3336.558000,0.396146
3335.678100,0.397216
3334.798900,0.400428
3333.919700,0.401499
3333.040500,0.401499
3332.160600,0.401499
3331.281400,0.403640
3330.402200,0.403640
3329.522300,0.404711
3328.643100,0.404711
3327.763900,0.404711
3326.884700,0.403640
3326.004800,0.403640
3325.125600,0.403640
3324.246400,0.403640
3323.366500,0.402570
3322.487300,0.402570
3321.608100,0.400428
3320.728900,0.400428
3319.849000,0.399358
3318.969800,0.400428
3318.090600,0.401499
3317.211400,0.402570
3316.331500,0.401499
3315.452300,0.401499
3314.573100,0.399358
3313.693200,0.399358
3312.814000,0.398287
3311.934800,0.394004
3311.055600,0.383298
3310.175700,0.382346
3309.296500,0.366524
3308.417300,0.350702
3307.537400,0.334880
3306.658200,0.319058
3305.779000,0.319058
3304.899800,0.306210
3304.019900,0.294789
3303.140700,0.282655
3302.261500,0.286938
3301.381600,0.286938
3300.502400,0.286938
3299.623200,0.286938
3298.744000,0.286938
3297.864100,0.286938
3296.984900,0.286938
3296.105700,0.288009
3295.225800,0.288009
3294.346600,0.289079
3293.467400,0.289079
3292.588200,0.290150
3291.708300,0.290150
3290.829100,0.292291
3289.949900,0.292291
3289.070700,0.293362
3288.190800,0.294433
3287.311600,0.294433
3286.432400,0.293362
3285.552500,0.292291
3284.673300,0.289079
3283.794100,0.286938
3282.914900,0.284797
3282.035000,0.283726
3281.155800,0.281585
3280.276600,0.282655
3279.396700,0.284797
3278.517500,0.286938
3277.638300,0.289079
3276.759100,0.291221
3275.879200,0.292291
3275.000000,0.292291
3274.120800,0.292291
3273.240900,0.290150
3272.361700,0.289079
3271.482500,0.285867
3270.603300,0.283726
3269.723400,0.281585
3268.844200,0.277302
3267.965000,0.275161
3267.085100,0.271949
3266.205900,0.268737
3265.326700,0.264454
3264.447500,0.260171
3263.567600,0.256959
3262.688400,0.252677
3261.809200,0.249465
3260.929300,0.247323
3260.050100,0.246253
3259.170900,0.245182
3258.291700,0.247323
3257.411800,0.248394
3256.532600,0.250535
3255.653400,0.256959
3254.774200,0.264240
3253.894300,0.271520
3253.015100,0.278801
3252.135900,0.286081
3251.256000,0.293362
3250.376800,0.297645
3249.497600,0.305139
3248.618400,0.309422
3247.738500,0.315846
3246.859300,0.320128
3245.980100,0.326552
3245.100200,0.331906
3244.221000,0.334047
3243.341800,0.338330
3242.462600,0.340471
3241.582700,0.342612
3240.703500,0.344754
3239.824300,0.345824
3238.944400,0.346895
3238.065200,0.349036
3237.186000,0.351178
3236.306800,0.352248
3235.426900,0.353319
3234.547700,0.355460
3233.668500,0.356531
3232.788600,0.358672
3231.909400,0.359743
3231.030200,0.361884
3230.151000,0.362955
3229.271100,0.365096
3228.391900,0.366167
3227.512700,0.367238
3226.633500,0.367238
3225.753600,0.369379
3224.874400,0.371520
3223.995200,0.374732
3223.115300,0.376874
3222.236100,0.379015
3221.356900,0.381156
3220.477700,0.382227
3219.597800,0.384368
3218.718600,0.386510
3217.839400,0.387580
3216.959500,0.388651
3216.080300,0.389722
3215.201100,0.389722
3214.321900,0.390792
3213.442000,0.390792
3212.562800,0.390792
3211.683600,0.390792
3210.803700,0.390792
3209.924500,0.390792
3209.045300,0.390792
3208.166100,0.390792
3207.286200,0.390792
3206.407000,0.390792
3205.527800,0.389722
3204.647900,0.389722
3203.768700,0.389722
3202.889500,0.389722
3202.010300,0.389722
3201.130400,0.389722
3200.251200,0.389722
3199.372000,0.390792
3198.492800,0.390792
3197.612900,0.390792
3196.733700,0.391863
3195.854500,0.392934
3194.974600,0.394004
3194.095400,0.395075
3193.216200,0.397216
3192.337000,0.421842
3191.457100,0.421842
3190.577900,0.421842
3189.698700,0.422912
3188.818800,0.423983
3187.939600,0.423983
3187.060400,0.423983
3186.181200,0.423983
3185.301300,0.407923
3184.422100,0.410064
3183.542900,0.423983
3182.663000,0.423983
3181.783800,0.423983
3180.904600,0.417202
3180.025400,0.418630
3179.145500,0.420771
3178.266300,0.421842
3177.387100,0.421842
3176.507200,0.422912
3175.628000,0.422912
3174.748800,0.423983
3173.869600,0.423983
3172.989700,0.425054
3172.110500,0.426124
3171.231300,0.429336
3170.352100,0.429336
3169.472200,0.428266
3168.593000,0.423983
3167.713800,0.435760
3166.833900,0.436831
3165.954700,0.437901
3165.075500,0.438972
3164.196300,0.442184
3163.316400,0.444325
3162.437200,0.444325
3161.558000,0.428266
3160.678100,0.428266
3159.798900,0.429336
3158.919700,0.429336
3158.040500,0.430407
3157.160600,0.430407
3156.281400,0.430407
3155.402200,0.429336
3154.522300,0.429336
3153.643100,0.429336
3152.763900,0.439686
3151.884700,0.450036
3151.004800,0.460385
3150.125600,0.431478
3149.246400,0.431478
3148.366500,0.431478
3147.487300,0.431478
3146.608100,0.431478
3145.728900,0.432548
3144.849000,0.432548
3143.969800,0.431478
3143.090600,0.431478
3142.211400,0.431478
3141.331500,0.431478
3140.452300,0.432191
3139.573100,0.432905
3138.693200,0.433619
3137.814000,0.433619
3136.934800,0.433619
3136.055600,0.433619
3135.175700,0.433619
3134.296500,0.433619
3133.417300,0.433619
3132.537400,0.433619
3131.658200,0.433619
3130.779000,0.433619
3129.899800,0.433976
3129.019900,0.434333
3128.140700,0.434690
3127.261500,0.434690
3126.381600,0.433619
3125.502400,0.433619
3124.623200,0.433619
3123.744000,0.449679
3122.864100,0.465739
3121.984900,0.481799
3121.105700,0.433619
3120.225800,0.433619
3119.346600,0.433619
3118.467400,0.433619
3117.588200,0.433619
3116.708300,0.434690
3115.829100,0.434690
3114.949900,0.434690
3114.070700,0.434690
3113.190800,0.435760
3112.311600,0.435760
3111.432400,0.435760
3110.552500,0.435760
3109.673300,0.435760
3108.794100,0.435760
3107.914900,0.435760
3107.035000,0.436831
3106.155800,0.436831
3105.276600,0.436831
3104.396700,0.435760
3103.517500,0.435760
3102.638300,0.436831
3101.759100,0.436831
3100.879200,0.436831
