Frequency (cm^-1),Energy Transmitted
3439.447500,0.629550
3438.567600,0.629550
3437.688400,0.627409
3436.809200,0.625268
3435.929300,0.624197
3435.050100,0.624197
3434.170900,0.623126
3433.291700,0.624197
3432.411800,0.624197
3431.532600,0.624197
3430.653400,0.624197
3429.774200,0.624197
3428.894300,0.624197
3428.015100,0.624197
3427.135900,0.625268
3426.256000,0.625268
3425.376800,0.619914
3424.497600,0.619914
3423.618400,0.619914
3422.738500,0.619914
3421.859300,0.617773
3420.980100,0.613490
3420.100200,0.612420
3419.221000,0.611349
3418.341800,0.608137
3417.462600,0.603854
3416.582700,0.601713
3415.703500,0.598501
3414.824300,0.593148
3413.944400,0.592077
3413.065200,0.592077
3412.186000,0.589936
3411.306800,0.589936
3410.426900,0.589936
3409.547700,0.585653
3408.668500,0.580300
3407.788600,0.580300
3406.909400,0.577853
3406.030200,0.574946
3405.151000,0.569593
3404.271100,0.569593
3403.391900,0.574143
3402.512700,0.578694
3401.633500,0.583244
3400.753600,0.587794
3399.874400,0.592345
3398.995200,0.596895
3398.115300,0.601445
3397.236100,0.605996
3396.356900,0.640257
3395.477700,0.657388
3394.597800,0.674518
3393.718600,0.691649
3392.839400,0.708779
3391.959500,0.725910
3391.080300,0.743041
3390.201100,0.760171
3389.321900,0.777302
3388.442000,0.782655
3387.562800,0.785867
3386.683600,0.788009
3385.803700,0.788009
3384.924500,0.783726
3384.045300,0.776231
3383.166100,0.767131
3382.286200,0.758030
3381.407000,0.754818
3380.527800,0.751606
3379.647900,0.751606
3378.768700,0.758030
3377.889500,0.767666
3377.010300,0.771949
3376.130400,0.776231
3375.251200,0.780514
3374.372000,0.780514
3373.492800,0.780514
3372.612900,0.778373
3371.733700,0.779443
3370.854500,0.784797
3369.974600,0.786938
3369.095400,0.793362
3368.216200,0.796574
3367.337000,0.802998
3366.457100,0.805139
3365.577900,0.809422
3364.698700,0.811563
3363.818800,0.814775
3362.939600,0.814775
3362.060400,0.813704
3361.181200,0.810493
3360.301300,0.807281
3359.422100,0.805139
3358.542900,0.800857
3357.663000,0.798715
3356.783800,0.798715
3355.904600,0.798715
3355.025400,0.806210
3354.145500,0.806210
3353.266300,0.807281
3352.387100,0.810493
3351.507200,0.812634
3350.628000,0.813704
3349.748800,0.815846
3348.869600,0.817987
3347.989700,0.819058
3347.110500,0.819058
3346.231300,0.820128
3345.352100,0.820128
3344.472200,0.821199
3343.593000,0.821199
3342.713800,0.821199
3341.833900,0.822270
3340.954700,0.823340
3340.075500,0.823340
3339.196300,0.824411
3338.316400,0.825482
3337.437200,0.825482
3336.558000,0.824411
3335.678100,0.823340
3334.798900,0.823340
3333.919700,0.822270
3333.040500,0.823340
3332.160600,0.823340
3331.281400,0.820128
3330.402200,0.816916
3329.522300,0.816916
3328.643100,0.816916
3327.763900,0.816916
3326.884700,0.814775
3326.004800,0.813704
3325.125600,0.813704
3324.246400,0.811563
3323.366500,0.811563
3322.487300,0.808887
3321.608100,0.806210
3320.728900,0.806210
3319.849000,0.807281
3318.969800,0.807281
3318.090600,0.806210
3317.211400,0.805139
3316.331500,0.806210
3315.452300,0.804069
3314.573100,0.801927
3313.693200,0.801927
3312.814000,0.801927
3311.934800,0.795503
3311.055600,0.791221
3310.175700,0.782655
3309.296500,0.751606
3308.417300,0.743041
3307.537400,0.717345
3306.658200,0.702355
3305.779000,0.700214
3304.899800,0.700214
3304.019900,0.700214
3303.140700,0.702355
3302.261500,0.715203
3301.381600,0.753747
3300.502400,0.785867
3299.623200,0.809422
3298.744000,0.843683
3297.864100,0.853319
3296.984900,0.858672
3296.105700,0.862955
3295.225800,0.865096
3294.346600,0.869379
3293.467400,0.871520
3292.588200,0.874732
3291.708300,0.877944
3290.829100,0.879015
3289.949900,0.879015
3289.070700,0.877944
3288.190800,0.879015
3287.311600,0.879015
3286.432400,0.879015
3285.552500,0.882227
3284.673300,0.882227
3283.794100,0.883298
3282.914900,0.883298
3282.035000,0.885439
3281.155800,0.887580
3280.276600,0.887580
3279.396700,0.889722
3278.517500,0.889722
3277.638300,0.887580
3276.759100,0.884368
3275.879200,0.881156
3275.000000,0.879015
3274.120800,0.877944
3273.240900,0.875803
3272.361700,0.876874
3271.482500,0.876874
3270.603300,0.877944
3269.723400,0.877944
3268.844200,0.877944
3267.965000,0.876874
3267.085100,0.875803
3266.205900,0.873662
3265.326700,0.872591
3264.447500,0.872591
3263.567600,0.872591
3262.688400,0.869379
3261.809200,0.866167
3260.929300,0.866167
3260.050100,0.866167
3259.170900,0.866167
3258.291700,0.862955
3257.411800,0.862955
3256.532600,0.862955
3255.653400,0.862955
3254.774200,0.865096
3253.894300,0.869379
3253.015100,0.871520
3252.135900,0.875803
3251.256000,0.877944
3250.376800,0.887580
3249.497600,0.889722
3248.618400,0.892934
3247.738500,0.894004
3246.859300,0.894004
3245.980100,0.902570
3245.100200,0.902570
3244.221000,0.902570
3243.341800,0.903640
3242.462600,0.905782
3241.582700,0.907923
3240.703500,0.908994
3239.824300,0.908994
3238.944400,0.910064
3238.065200,0.911135
3237.186000,0.911135
3236.306800,0.911135
3235.426900,0.912206
3234.547700,0.913276
3233.668500,0.914347
3232.788600,0.915418
3231.909400,0.915418
3231.030200,0.916488
3230.151000,0.918630
3229.271100,0.919700
3228.391900,0.920771
3227.512700,0.921842
3226.633500,0.922912
3225.753600,0.926124
3224.874400,0.928266
3223.995200,0.928266
3223.115300,0.928266
3222.236100,0.930407
3221.356900,0.932548
3220.477700,0.932548
3219.597800,0.933619
3218.718600,0.933619
3217.839400,0.932548
3216.959500,0.932548
3216.080300,0.932548
3215.201100,0.931478
3214.321900,0.931478
3213.442000,0.931478
3212.562800,0.931478
3211.683600,0.930407
3210.803700,0.930407
3209.924500,0.930407
3209.045300,0.930407
3208.166100,0.929872
3207.286200,0.929336
3206.407000,0.928801
3205.527800,0.928266
3204.647900,0.928266
3203.768700,0.928266
3202.889500,0.928266
3202.010300,0.928266
3201.130400,0.928266
3200.251200,0.928266
3199.372000,0.928266
3198.492800,0.928266
3197.612900,0.928266
3196.733700,0.928266
3195.854500,0.928266
3194.974600,0.929336
3194.095400,0.929336
3193.216200,0.929336
3192.337000,0.929336
3191.457100,0.928266
3190.577900,0.928266
3189.698700,0.929336
3188.818800,0.929336
3187.939600,0.929336
3187.060400,0.929336
3186.181200,0.929336
3185.301300,0.929336
3184.422100,0.929336
3183.542900,0.930407
3182.663000,0.931478
3181.783800,0.933619
3180.904600,0.933619
3180.025400,0.933619
3179.145500,0.935760
3178.266300,0.938972
3177.387100,0.941113
3176.507200,0.941113
3175.628000,0.942184
3174.748800,0.944325
3173.869600,0.945396
3172.989700,0.945396
3172.110500,0.946467
3171.231300,0.946467
3170.352100,0.945396
3169.472200,0.945396
3168.593000,0.946467
3167.713800,0.948608
3166.833900,0.949679
3165.954700,0.950749
3165.075500,0.951820
3164.196300,0.952891
3163.316400,0.952891
3162.437200,0.952891
3161.558000,0.951820
3160.678100,0.952891
3159.798900,0.953961
3158.919700,0.955032
3158.040500,0.953961
3157.160600,0.953961
3156.281400,0.956638
3155.402200,0.959315
3154.522300,0.959315
3153.643100,0.959315
3152.763900,0.961456
3151.884700,0.961456
3151.004800,0.961456
3150.125600,0.960385
3149.246400,0.959315
3148.366500,0.959315
3147.487300,0.959315
3146.608100,0.961456
3145.728900,0.962527
3144.849000,0.963597
3143.969800,0.963597
3143.090600,0.944325
3142.211400,0.944325
3141.331500,0.945396
3140.452300,0.945396
3139.573100,0.947537
3138.693200,0.948608
3137.814000,0.950749
3136.934800,0.952891
3136.055600,0.953961
3135.175700,0.956103
3134.296500,0.956103
3133.417300,0.956103
3132.537400,0.956103
3131.658200,0.956103
3130.779000,0.957173
3129.899800,0.958244
3129.019900,0.960385
3128.140700,0.963597
3127.261500,0.969754
3126.381600,0.969754
3125.502400,0.969754
3124.623200,0.969754
3123.744000,0.969754
3122.864100,0.969754
3121.984900,0.969754
3121.105700,0.969754
3120.225800,0.969754
3119.346600,0.969754
3118.467400,0.969754
3117.588200,0.969754
3116.708300,0.969754
3115.829100,0.969754
3114.949900,0.969754
3114.070700,0.969754
3113.190800,0.969754
3112.311600,0.969754
3111.432400,0.969754
3110.552500,0.969754
3109.673300,0.969754
3108.794100,0.969754
3107.914900,0.969754
3107.035000,0.969754
3106.155800,0.969754
3105.276600,0.969754
3104.396700,0.969754
3103.517500,0.969754
3102.638300,0.969754
3101.759100,0.969754
3100.879200,0.969754
