frequency (cm^-1),energy transmitted
2129.514500,0.566914
2128.642300,0.574349
2127.770800,0.578067
2126.899300,0.587361
2126.027100,0.592937
2125.155600,0.602230
2124.284100,0.609665
2123.411900,0.620818
2122.540400,0.631970
2121.668900,0.646840
2120.796700,0.650558
2119.925200,0.656134
2119.053700,0.665428
2118.181500,0.671004
2117.310000,0.682156
2116.438500,0.685874
2115.566300,0.689591
2114.694800,0.695167
2113.823300,0.704461
2112.951100,0.704461
2112.079600,0.708178
2111.208100,0.711896
2110.335900,0.711896
2109.464400,0.711896
2108.592900,0.713755
2107.720700,0.717472
2106.849200,0.717472
2105.977700,0.719331
2105.106200,0.719331
2104.234000,0.719331
2103.362500,0.717472
2102.491000,0.717472
2101.618800,0.717472
2100.747300,0.719331
2099.875800,0.719331
2099.003600,0.719331
2098.132100,0.721190
2097.260600,0.721190
2096.388400,0.721190
2095.516900,0.721190
2094.645400,0.723048
2093.773200,0.721190
2092.901700,0.721190
2092.030200,0.721190
2091.158000,0.723048
2090.286500,0.723048
2089.415000,0.723048
2088.542800,0.724907
2087.671300,0.724907
2086.799800,0.723048
2085.927600,0.723048
2085.056100,0.723048
2084.184600,0.724907
2083.312400,0.724907
2082.440900,0.726766
2081.569400,0.726766
2080.697200,0.726766
2079.825700,0.728625
2078.954200,0.728625
2078.082000,0.730483
2077.210500,0.728625
2076.339000,0.728625
2075.466800,0.728625
2074.595300,0.726766
2073.723800,0.726766
2072.851600,0.726766
2071.980100,0.726766
2071.108600,0.728625
2070.236400,0.724907
2069.364900,0.726766
2068.493400,0.724907
2067.621200,0.726766
2066.749700,0.726766
2065.878200,0.728625
2065.006000,0.728625
2064.134500,0.726766
2063.263000,0.726766
2062.390800,0.728625
2061.519300,0.730483
2060.647800,0.730483
2059.775600,0.730483
2058.904100,0.728625
2058.032600,0.728625
2057.160400,0.730483
2056.288900,0.730483
2055.417400,0.732342
2054.545200,0.732342
2053.673700,0.736059
2052.802200,0.737918
2051.930000,0.741636
2051.058500,0.741636
2050.187000,0.741636
2049.314800,0.743494
2048.443300,0.747212
2047.571800,0.749071
2046.699600,0.749071
2045.828100,0.749071
2044.956600,0.750929
2044.084400,0.754647
2043.212900,0.756506
2042.341400,0.756506
2041.469200,0.756506
2040.597700,0.758364
2039.726200,0.762082
2038.854000,0.763941
2037.982500,0.763941
2037.111000,0.765799
2036.238800,0.769517
2035.367300,0.769517
2034.495800,0.769517
2033.623600,0.771375
2032.752100,0.771375
2031.880600,0.771375
2031.008400,0.773234
2030.136900,0.773234
2029.265400,0.775093
2028.393200,0.773234
2027.521700,0.773234
2026.650200,0.773234
2025.778000,0.773234
2024.906500,0.773234
2024.035000,0.771375
2023.162800,0.771375
2022.291300,0.765799
2021.419800,0.762082
2020.547600,0.760223
2019.676100,0.758364
2018.804600,0.756506
2017.933100,0.752788
2017.060900,0.745353
2016.189400,0.468401
2015.317900,0.442379
2014.445700,0.390335
2013.574200,0.301115
2012.702700,0.286245
2011.830500,0.163569
2010.959000,0.401487
2010.087500,0.539033
2009.215300,0.565056
2008.343800,0.687732
2007.472300,0.739777
2006.600100,0.743494
2005.728600,0.736059
2004.857100,0.722584
2003.984900,0.709108
2003.113400,0.700743
2002.241900,0.702602
2001.369700,0.706320
2000.498200,0.718401
1999.626700,0.730483
1998.754500,0.745353
1997.883000,0.749071
1997.011500,0.750929
1996.139300,0.756506
1995.267800,0.768030
1994.396300,0.773234
1993.524100,0.782528
1992.652600,0.792565
1991.781100,0.797770
1990.908900,0.804833
1990.037400,0.804833
1989.165900,0.804833
1988.293700,0.804833
1987.422200,0.802974
1986.550700,0.802974
1985.678500,0.799257
1984.807000,0.799257
1983.935500,0.801115
1983.063300,0.801115
1982.191800,0.802974
1981.320300,0.804833
1980.448100,0.804833
1979.576600,0.801115
1978.705100,0.801115
1977.832900,0.801115
1976.961400,0.799257
1976.089900,0.799257
1975.217700,0.799257
1974.346200,0.795539
1973.474700,0.791822
1972.602500,0.791822
1971.731000,0.791822
1970.859500,0.789963
1969.987300,0.788104
1969.115800,0.786245
1968.244300,0.784387
1967.372100,0.782528
1966.500600,0.780669
1965.629100,0.778810
1964.756900,0.775093
1963.885400,0.773234
1963.013900,0.771375
1962.141700,0.767658
1961.270200,0.763941
1960.398700,0.760223
1959.526500,0.760223
1958.655000,0.756506
1957.783500,0.750929
1956.911300,0.749071
1956.039800,0.749071
1955.168300,0.749071
1954.296100,0.743494
1953.424600,0.737918
1952.553100,0.737918
1951.680900,0.737918
1950.809400,0.737918
1949.937900,0.736059
1949.065700,0.734201
1948.194200,0.734201
1947.322700,0.734201
1946.450500,0.734201
1945.579000,0.734201
1944.707500,0.732342
1943.835300,0.732342
1942.963800,0.730483
1942.092300,0.730483
1941.220100,0.732342
1940.348600,0.728625
1939.477100,0.726766
1938.604900,0.724907
1937.733400,0.724907
1936.861900,0.723048
1935.989700,0.723048
1935.118200,0.721190
1934.246700,0.721190
1933.374500,0.721190
1932.503000,0.724907
1931.631500,0.726766
1930.760000,0.726766
1929.887800,0.724907
1929.016300,0.724907
1928.144800,0.721190
1927.272600,0.721190
1926.401100,0.719331
1925.529600,0.719331
1924.657400,0.713755
1923.785900,0.710037
1922.914400,0.710037
1922.042200,0.708178
1921.170700,0.702602
1920.299200,0.698885
1919.427000,0.697026
1918.555500,0.695167
1917.684000,0.691450
1916.811800,0.689591
1915.940300,0.685874
1915.068800,0.682156
1914.196600,0.678439
1913.325100,0.678439
1912.453600,0.676580
1911.581400,0.672862
1910.709900,0.671004
1909.838400,0.671004
1908.966200,0.675960
1908.094700,0.684944
1907.223200,0.697026
1906.351000,0.707334
1905.479500,0.724485
1904.608000,0.741636
1903.735800,0.754647
1902.864300,0.767658
1901.992800,0.780669
1901.120600,0.784387
1900.249100,0.788104
1899.377600,0.782528
1898.505400,0.778810
1897.633900,0.773234
1896.762400,0.706320
1895.890200,0.727323
1895.018700,0.748327
1894.147200,0.769331
1893.275000,0.790335
1892.403500,0.811338
1891.532000,0.817844
1890.659800,0.817844
1889.788300,0.830855
1888.916800,0.830855
1888.044600,0.830855
1887.173100,0.830855
1886.301600,0.835502
1885.429400,0.840149
1884.557900,0.840149
1883.686400,0.842007
1882.814200,0.842007
1881.942700,0.842007
1881.071200,0.853160
1880.199000,0.853160
1879.327500,0.853160
1878.456000,0.856877
1877.583800,0.858736
1876.712300,0.862454
1875.840800,0.866171
1874.968600,0.869888
1874.097100,0.871747
1873.225600,0.877323
1872.353400,0.887546
1871.481900,0.890335
1870.610400,0.894052
1869.738200,0.897770
1868.866700,0.899628
1867.995200,0.901487
1867.123000,0.901487
1866.251500,0.901487
1865.380000,0.901487
1864.507800,0.901487
1863.636300,0.899628
1862.764800,0.895911
1861.892600,0.894052
1861.021100,0.894052
1860.149600,0.894052
1859.277400,0.894052
1858.405900,0.892193
1857.534400,0.890335
1856.662200,0.890335
1855.790700,0.890335
1854.919200,0.890335
1854.047000,0.890335
1853.175500,0.890335
1852.304000,0.890335
1851.431800,0.890335
1850.560300,0.888476
1849.688800,0.884758
1848.816600,0.884758
1847.945100,0.882900
1847.073600,0.882900
1846.201400,0.881041
1845.329900,0.877323
1844.458400,0.875465
1843.586900,0.875465
1842.714700,0.875465
1841.843200,0.873606
1840.971700,0.871747
1840.099500,0.869888
1839.228000,0.871747
1838.356500,0.869888
1837.484300,0.869888
1836.612800,0.871747
1835.741300,0.871747
1834.869100,0.871747
1833.997600,0.871747
1833.126100,0.871747
1832.253900,0.877323
1831.382400,0.882900
1830.510900,0.884758
1829.638700,0.884758
1828.767200,0.894052
1827.895700,0.903346
1827.023500,0.909542
1826.152000,0.916357
1825.280500,0.920871
1824.408300,0.930430
1823.536800,0.935210
1822.665300,0.942379
1821.793100,0.953532
1820.921600,0.962825
1820.050100,0.968401
1819.177900,0.957481
1818.306400,0.946561
1817.434900,0.935641
1816.562700,0.924721
1815.691200,0.913801
1814.819700,0.902881
1813.947500,0.891961
1813.076000,0.881041
1812.204500,0.870121
1811.332300,0.859201
1810.460800,0.848281
1809.589300,0.837361
1808.717100,0.826441
1807.845600,0.815520
1806.974100,0.804600
1806.101900,0.793680
1805.230400,0.795539
1804.358900,0.799257
1803.486700,0.804833
1802.615200,0.808550
1801.743700,0.808550
1800.871500,0.812268
