x,y
62.21,95.22
63.50,9.77
64.01,95.22
65.30,9.77
65.81,95.22
67.10,9.77
67.61,9.29
67.61,95.22
69.15,9.22
69.41,9.70
69.41,95.22
71.21,9.77
71.21,95.15
73.01,9.77
73.01,95.15
74.81,9.77
74.81,95.15
76.61,9.77
76.61,95.15
78.41,9.77
78.41,95.15
80.21,9.70
80.21,95.15
82.01,9.70
82.01,95.15
83.80,9.70
83.80,95.15
85.60,9.70
85.60,95.15
87.40,9.70
87.40,95.08
89.20,9.70
89.20,95.08
91.00,9.70
91.00,95.15
91.77,9.36
92.80,9.08
92.80,95.08
93.06,9.49
94.60,9.77
94.60,95.15
96.40,9.70
96.40,95.15
98.20,9.70
98.20,95.15
100.00,9.70
100.00,9.70
100.00,9.70
100.00,9.70
100.00,9.70
100.00,9.70
100.00,9.70
100.00,9.63
100.00,9.70
100.00,9.70
100.00,9.22
100.00,9.15
100.00,9.63
100.00,9.70
100.00,9.70
100.00,9.70
100.00,9.70
100.00,9.63
100.00,9.63
100.00,9.63
100.00,9.63
100.00,9.63
100.00,9.70
100.00,9.70
100.00,9.70
100.00,9.77
100.00,10.25
100.00,10.72
100.00,11.20
100.00,11.68
100.00,12.16
100.00,12.64
100.00,13.11
100.00,13.59
100.00,14.07
100.00,14.55
100.00,15.03
100.00,15.51
100.00,15.98
100.00,16.46
100.00,16.94
100.00,17.42
100.00,17.90
100.00,18.37
100.00,18.85
100.00,19.33
100.00,19.81
100.00,20.29
100.00,20.77
100.00,21.24
100.00,21.72
100.00,22.20
100.00,22.68
100.00,23.16
100.00,23.63
100.00,24.11
100.00,24.59
100.00,25.07
100.00,25.55
100.00,26.02
100.00,26.50
100.00,26.98
100.00,27.46
100.00,27.94
100.00,28.42
100.00,28.89
100.00,29.37
100.00,29.85
100.00,30.33
100.00,30.81
100.00,31.28
100.00,31.76
100.00,32.24
100.00,32.72
100.00,33.20
100.00,33.67
100.00,34.15
100.00,34.63
100.00,35.11
100.00,35.59
100.00,36.07
100.00,36.54
100.00,37.02
100.00,37.50
100.00,37.98
100.00,38.46
100.00,38.93
100.00,39.41
100.00,39.89
100.00,40.37
100.00,40.85
100.00,41.33
100.00,41.80
100.00,42.28
100.00,42.76
100.00,43.24
100.00,43.72
100.00,44.19
100.00,44.40
100.00,44.60
100.00,45.08
100.00,45.56
100.00,46.04
100.00,46.52
100.00,46.99
100.00,47.47
100.00,47.95
100.00,48.43
100.00,48.91
100.00,49.39
100.00,49.86
100.00,50.34
100.00,50.82
100.00,51.30
100.00,51.78
100.00,52.25
100.00,52.73
100.00,53.21
100.00,53.69
100.00,54.17
100.00,54.64
100.00,55.12
100.00,55.60
100.00,56.08
100.00,56.56
100.00,57.04
100.00,57.51
100.00,57.99
100.00,58.47
100.00,58.95
100.00,59.43
100.00,59.90
100.00,60.38
100.00,60.86
100.00,61.34
100.00,61.82
100.00,62.30
100.00,62.77
100.00,63.25
100.00,63.73
100.00,64.21
100.00,64.69
100.00,65.16
100.00,65.64
100.00,66.12
100.00,66.60
100.00,67.08
100.00,67.55
100.00,68.03
100.00,68.51
100.00,68.99
100.00,69.47
100.00,69.95
100.00,70.42
100.00,70.90
100.00,71.38
100.00,71.86
100.00,72.34
100.00,72.81
100.00,73.29
100.00,73.77
100.00,74.25
100.00,74.73
100.00,75.20
100.00,75.68
100.00,76.16
100.00,76.64
100.00,77.12
100.00,77.60
100.00,78.07
100.00,78.55
100.00,79.03
100.00,79.51
100.00,79.99
100.00,80.46
100.00,80.94
100.00,81.42
100.00,81.90
100.00,82.38
100.00,82.86
100.00,83.33
100.00,83.81
100.00,84.29
100.00,84.77
100.00,85.25
100.00,85.72
100.00,86.20
100.00,86.68
100.00,87.16
100.00,87.64
100.00,88.11
100.00,88.59
100.00,89.07
100.00,89.55
100.00,90.03
100.00,90.51
100.00,90.98
100.00,91.46
100.00,91.94
100.00,92.42
100.00,92.90
100.00,93.37
100.00,93.85
100.00,94.33
100.00,94.81
100.00,95.08
100.00,95.08
100.00,95.01
100.00,95.01
100.00,95.01
100.00,95.01
100.00,95.08
100.00,95.08
100.00,95.08
100.00,95.08
100.00,95.08
100.00,95.08
100.00,95.08
100.00,95.08
100.00,95.08
100.00,95.08
100.00,95.08
100.00,95.08
100.00,95.08
100.00,95.08
100.00,95.08
100.00,95.08
100.00,95.08
100.00,95.15
